day, weekday, month, monthday, hi, lo, precip, humiditymod, wind, windir, eff_high, eff_low, spec
18, Nytdain, Thaumont, 19, 85, 70, No Precipitation, 50, 0, Indescernable, 95, 75, Normal
19, Loshdain, Thaumont, 20, 90, 70, Trace Rain (<1/8 inch), 45, 0, Indescernable, 100, 75, Normal
20, Soladain, Thaumont, 21, 90, 70, No Precipitation, 48, 0, Indescernable, 100, 75, Normal
21, Lunadain, Thaumont, 22, 90, 70, No Precipitation, 42, 0, Indescernable, 100, 75, Drought
22, Gromdain, Thaumont, 23, 85, 70, No Precipitation, 46, 0, Indescernable, 95, 75, Drought
23, Tserdain, Thaumont, 24, 85, 65, No Precipitation, 66, 10, Prevailing Direction, 95, 70, Drought
24, Moldain, Thaumont, 25, 85, 65, No Precipitation, 49, 10, Prevailing Direction, 95, 70, Drought
25, Nytdain, Thaumont, 26, 90, 70, No Precipitation, 70, 0, Indescernable, 100, 75, Drought
26, Loshdain, Thaumont, 27, 90, 70, No Precipitation, 62, 0, Indescernable, 100, 75, Drought
27, Soladain, Thaumont, 28, 90, 70, No Precipitation, 57, 0, Indescernable, 100, 75, Drought
28, Lunadain, Flaurmont, 1, 85, 70, No Precipitation, 83, 15, Prevailing Direction, 100, 80, Drought
29, Gromdain, Flaurmont, 2, 90, 75, No Precipitation, 86, 0, Indescernable, 105, 85, Drought
30, Tserdain, Flaurmont, 3, 100, 80, No Precipitation, 80, 0, Indescernable, 120, 90, Drought
31, Moldain, Flaurmont, 4, 90, 75, No Precipitation, 87, 10, From Arctic, 105, 85, Drought
32, Nytdain, Flaurmont, 5, 85, 70, No Precipitation, 71, 25, From Arctic, 95, 75, Drought
33, Loshdain, Flaurmont, 6, 85, 65, Trace Rain (<1/8 inch), 75, 35, Prevailing Direction, 95, 70, Normal
34, Soladain, Flaurmont, 7, 80, 65, Trace Rain (<1/8 inch), 88, 45, Prevailing Direction, 85, 65, Normal
35, Lunadain, Flaurmont, 8, 90, 70, No Precipitation, 71, 0, Indescernable, 105, 80, Drought
36, Gromdain, Flaurmont, 9, 90, 75, No Precipitation, 75, 0, Indescernable, 105, 85, Drought
37, Tserdain, Flaurmont, 10, 90, 75, No Precipitation, 75, 0, Indescernable, 105, 85, Drought
38, Moldain, Flaurmont, 11, 90, 70, No Precipitation, 88, 10, Prevailing Direction, 105, 80, Drought
39, Nytdain, Flaurmont, 12, 90, 70, No Precipitation, 77, 10, Prevailing Direction, 105, 80, Drought
40, Loshdain, Flaurmont, 13, 90, 75, No Precipitation, 85, 0, Indescernable, 105, 85, Drought
41, Soladain, Flaurmont, 14, 85, 70, No Precipitation, 75, 15, From Arctic, 100, 80, Drought
42, Lunadain, Flaurmont, 15, 80, 65, No Precipitation, 87, 30, From Arctic, 85, 70, Drought
43, Gromdain, Flaurmont, 16, 80, 60, No Precipitation, 86, 40, Prevailing Direction, 85, 60, Drought
44, Tserdain, Flaurmont, 17, 80, 60, No Precipitation, 80, 40, Prevailing Direction, 85, 60, Normal
45, Moldain, Flaurmont, 18, 80, 65, No Precipitation, 79, 25, Prevailing Direction, 85, 70, Normal
46, Nytdain, Flaurmont, 19, 80, 60, No Precipitation, 85, 40, Prevailing Direction, 85, 60, Normal
47, Loshdain, Flaurmont, 20, 80, 65, No Precipitation, 72, 30, Prevailing Direction, 85, 70, Normal
48, Soladain, Flaurmont, 21, 75, 55, No Precipitation, 81, 45, From Arctic, 80, 55, Normal
49, Lunadain, Flaurmont, 22, 80, 60, Light Rain (<1/2 inch), 81, 35, Prevailing Direction, 85, 65, Normal
50, Gromdain, Flaurmont, 23, 80, 60, No Precipitation, 80, 35, Prevailing Direction, 85, 65, Normal
51, Tserdain, Flaurmont, 24, 80, 65, No Precipitation, 90, 20, Prevailing Direction, 85, 70, Normal
52, Moldain, Flaurmont, 25, 75, 55, Light Rain (<1/2 inch), 81, 0, Indescernable, 85, 65, Normal
53, Nytdain, Flaurmont, 26, 75, 55, Light Rain (<1/2 inch), 79, 10, From Arctic, 85, 65, Normal
54, Loshdain, Flaurmont, 27, 75, 55, No Precipitation, 76, 25, Prevailing Direction, 80, 60, Normal
55, Soladain, Flaurmont, 28, 80, 60, Trace Rain (<1/8 inch), 74, 15, Prevailing Direction, 90, 70, Normal
56, Lunadain, Yarthmont, 1, 85, 65, Light Rain (<1/2 inch), 70, 5, From Tropics, 95, 70, Normal
57, Gromdain, Yarthmont, 2, 85, 70, Trace Rain (<1/8 inch), 53, 0, Indescernable, 95, 75, Normal
58, Tserdain, Yarthmont, 3, 90, 70, Trace Rain (<1/8 inch), 66, 0, Indescernable, 100, 75, Normal
59, Moldain, Yarthmont, 4, 90, 70, No Precipitation, 53, 0, Indescernable, 100, 75, Normal
60, Nytdain, Yarthmont, 5, 85, 65, Light Rain (<1/2 inch), 41, 10, From Arctic, 95, 70, Normal
61, Loshdain, Yarthmont, 6, 80, 65, Light Rain (<1/2 inch), 49, 20, Prevailing Direction, 85, 65, Normal
62, Soladain, Yarthmont, 7, 85, 70, No Precipitation, 59, 5, From Tropics, 95, 75, Normal
63, Lunadain, Yarthmont, 8, 90, 75, Trace Rain (<1/8 inch), 56, 0, Indescernable, 100, 80, Normal
64, Gromdain, Yarthmont, 9, 95, 75, No Precipitation, 57, 0, Indescernable, 110, 80, Normal
65, Tserdain, Yarthmont, 10, 100, 80, Trace Rain (<1/8 inch), 52, 0, Indescernable, 115, 85, Normal
66, Moldain, Yarthmont, 11, 105, 80, Light Rain (<1/2 inch), 54, 0, Indescernable, 120, 85, Normal
67, Nytdain, Yarthmont, 12, 100, 80, No Precipitation, 49, 0, Indescernable, 115, 85, Normal
68, Loshdain, Yarthmont, 13, 105, 80, Moderate Rain (<3/4 inch), 63, 0, Indescernable, 120, 85, Normal
69, Soladain, Yarthmont, 14, 105, 80, No Precipitation, 45, 0, Indescernable, 120, 85, Normal
70, Lunadain, Yarthmont, 15, 105, 80, No Precipitation, 41, 0, Indescernable, 120, 85, Normal
71, Gromdain, Yarthmont, 16, 90, 75, Moderate Rain (<3/4 inch), 50, 0, Indescernable, 100, 80, Normal
72, Tserdain, Yarthmont, 17, 90, 75, No Precipitation, 61, 0, Indescernable, 100, 80, Normal
73, Moldain, Yarthmont, 18, 85, 70, Trace Rain (<1/8 inch), 52, 10, From Arctic, 95, 75, Normal
74, Nytdain, Yarthmont, 19, 80, 65, Light Rain (<1/2 inch), 57, 20, From Arctic, 85, 65, Normal
75, Loshdain, Yarthmont, 20, 80, 60, Light Rain (<1/2 inch), 53, 30, From Arctic, 85, 60, Normal
76, Soladain, Yarthmont, 21, 80, 60, Trace Rain (<1/8 inch), 69, 40, Prevailing Direction, 80, 60, Normal
77, Lunadain, Yarthmont, 22, 80, 60, Light Rain (<1/2 inch), 56, 45, Prevailing Direction, 80, 60, Normal
78, Gromdain, Yarthmont, 23, 80, 60, Light Rain (<1/2 inch), 67, 45, From Arctic, 80, 60, Normal
79, Tserdain, Yarthmont, 24, 80, 60, No Precipitation, 46, 45, From Arctic, 80, 60, Normal
80, Moldain, Yarthmont, 25, 80, 60, Light Rain (<1/2 inch), 47, 45, Prevailing Direction, 80, 60, Normal
81, Nytdain, Yarthmont, 26, 85, 65, No Precipitation, 41, 30, Prevailing Direction, 90, 65, Normal
82, Loshdain, Yarthmont, 27, 85, 70, No Precipitation, 46, 15, Prevailing Direction, 95, 75, Normal
83, Soladain, Yarthmont, 28, 85, 70, No Precipitation, 41, 15, Prevailing Direction, 95, 75, Normal
84, Lunadain, Klairmont, 1, 90, 70, No Precipitation, 46, 5, Prevailing Direction, 100, 75, Normal
85, Gromdain, Klairmont, 2, 85, 70, No Precipitation, 60, 15, Prevailing Direction, 95, 75, Normal
86, Tserdain, Klairmont, 3, 85, 65, Trace Rain (<1/8 inch), 67, 25, Prevailing Direction, 90, 65, Normal
87, Moldain, Klairmont, 4, 90, 70, Trace Rain (<1/8 inch), 53, 15, From Tropics, 100, 75, Normal
88, Nytdain, Klairmont, 5, 90, 75, No Precipitation, 59, 0, Indescernable, 100, 80, Normal
89, Loshdain, Klairmont, 6, 90, 70, No Precipitation, 51, 10, Prevailing Direction, 100, 75, Normal
90, Soladain, Klairmont, 7, 85, 70, No Precipitation, 56, 20, Prevailing Direction, 90, 70, Normal
91, Lunadain, Klairmont, 8, 90, 75, No Precipitation, 57, 10, From Tropics, 100, 80, Normal
92, Gromdain, Klairmont, 9, 85, 70, No Precipitation, 51, 25, From Arctic, 90, 70, Normal
93, Tserdain, Klairmont, 10, 85, 65, No Precipitation, 42, 35, From Arctic, 90, 65, Normal
94, Moldain, Klairmont, 11, 85, 65, Trace Rain (<1/8 inch), 49, 45, From Arctic, 90, 65, Normal
95, Nytdain, Klairmont, 12, 90, 70, No Precipitation, 57, 30, Prevailing Direction, 95, 70, Normal
96, Loshdain, Klairmont, 13, 90, 75, No Precipitation, 58, 20, Prevailing Direction, 95, 80, Normal
97, Soladain, Klairmont, 14, 95, 75, No Precipitation, 64, 5, Prevailing Direction, 110, 80, Normal
98, Lunadain, Klairmont, 15, 105, 80, No Precipitation, 66, 0, Indescernable, 120, 85, Normal
99, Gromdain, Klairmont, 16, 105, 80, No Precipitation, 54, 0, Indescernable, 120, 85, Normal
100, Tserdain, Klairmont, 17, 95, 75, No Precipitation, 56, 15, From Arctic, 110, 80, Normal
101, Moldain, Klairmont, 18, 95, 75, No Precipitation, 42, 15, Prevailing Direction, 110, 80, Normal
102, Nytdain, Klairmont, 19, 90, 75, Trace Rain (<1/8 inch), 49, 25, Prevailing Direction, 95, 80, Normal
103, Loshdain, Klairmont, 20, 100, 80, No Precipitation, 43, 15, From Tropics, 115, 85, Normal
104, Soladain, Klairmont, 21, 95, 75, No Precipitation, 68, 30, Prevailing Direction, 105, 80, Normal
105, Lunadain, Klairmont, 22, 105, 80, No Precipitation, 42, 20, From Tropics, 115, 85, Normal
106, Gromdain, Klairmont, 23, 100, 80, Trace Rain (<1/8 inch), 70, 30, Prevailing Direction, 110, 85, Normal
107, Tserdain, Klairmont, 24, 105, 80, No Precipitation, 66, 20, Prevailing Direction, 115, 85, Normal
108, Moldain, Klairmont, 25, 105, 80, No Precipitation, 64, 20, Prevailing Direction, 115, 85, Normal
109, Nytdain, Klairmont, 26, 115, 85, No Precipitation, 69, 10, From Tropics, 130, 95, Normal
110, Loshdain, Klairmont, 27, 115, 85, No Precipitation, 63, 0, Indescernable, 130, 95, Normal
111, Soladain, Klairmont, 28, 115, 85, No Precipitation, 50, 0, Indescernable, 130, 95, Normal
112, Lunadain, Felmont, 1, 100, 80, Trace Rain (<1/8 inch), 64, 10, From Arctic, 115, 85, Normal
113, Gromdain, Felmont, 2, 105, 80, Trace Rain (<1/8 inch), 63, 0, Indescernable, 120, 85, Normal
114, Tserdain, Felmont, 3, 100, 80, Trace Rain (<1/8 inch), 51, 10, Prevailing Direction, 115, 85, Normal
115, Moldain, Felmont, 4, 95, 75, No Precipitation, 49, 25, Prevailing Direction, 105, 80, Normal
116, Nytdain, Felmont, 5, 100, 80, No Precipitation, 61, 15, Prevailing Direction, 115, 85, Normal
117, Loshdain, Felmont, 6, 100, 80, No Precipitation, 61, 15, Prevailing Direction, 115, 85, Normal
118, Soladain, Felmont, 7, 105, 80, Trace Rain (<1/8 inch), 45, 5, Prevailing Direction, 120, 85, Normal
119, Lunadain, Felmont, 8, 115, 85, No Precipitation, 60, 0, Indescernable, 130, 95, Normal
120, Gromdain, Felmont, 9, 100, 80, No Precipitation, 56, 10, From Arctic, 115, 85, Normal
121, Tserdain, Felmont, 10, 100, 80, No Precipitation, 41, 10, Prevailing Direction, 115, 85, Normal
122, Moldain, Felmont, 11, 95, 75, Trace Rain (<1/8 inch), 45, 20, Prevailing Direction, 105, 80, Normal
123, Nytdain, Felmont, 12, 90, 70, No Precipitation, 62, 35, From Arctic, 95, 70, Normal
124, Loshdain, Felmont, 13, 90, 70, No Precipitation, 61, 35, Prevailing Direction, 95, 70, Normal
125, Soladain, Felmont, 14, 90, 75, No Precipitation, 61, 20, Prevailing Direction, 95, 80, Normal
126, Lunadain, Felmont, 15, 90, 75, No Precipitation, 48, 20, Prevailing Direction, 95, 80, Normal
127, Gromdain, Felmont, 16, 95, 75, No Precipitation, 59, 10, Prevailing Direction, 110, 80, Normal
128, Tserdain, Felmont, 17, 90, 70, Trace Rain (<1/8 inch), 43, 20, From Arctic, 95, 70, Normal
129, Moldain, Felmont, 18, 85, 70, No Precipitation, 45, 35, Prevailing Direction, 90, 70, Normal
130, Nytdain, Felmont, 19, 90, 70, No Precipitation, 61, 25, Prevailing Direction, 95, 70, Normal
131, Loshdain, Felmont, 20, 85, 65, No Precipitation, 49, 40, From Arctic, 90, 65, Normal
132, Soladain, Felmont, 21, 85, 70, No Precipitation, 66, 30, Prevailing Direction, 90, 70, Normal
133, Lunadain, Felmont, 22, 90, 75, No Precipitation, 58, 20, From Tropics, 95, 80, Normal
134, Gromdain, Felmont, 23, 105, 80, No Precipitation, 69, 0, Indescernable, 120, 85, Drought
135, Tserdain, Felmont, 24, 115, 85, No Precipitation, 53, 0, Indescernable, 130, 95, Drought
136, Moldain, Felmont, 25, 100, 80, No Precipitation, 59, 10, From Arctic, 115, 85, Drought
137, Nytdain, Felmont, 26, 105, 80, No Precipitation, 44, 0, Indescernable, 120, 85, Drought
138, Loshdain, Felmont, 27, 115, 85, No Precipitation, 45, 0, Indescernable, 130, 95, Drought
139, Soladain, Felmont, 28, 105, 80, No Precipitation, 56, 0, Indescernable, 120, 85, Drought
140, Lunadain, Fyrmont, 1, 100, 80, No Precipitation, 83, 10, Prevailing Direction, 120, 90, Drought
141, Gromdain, Fyrmont, 2, 105, 80, No Precipitation, 83, 0, Indescernable, 125, 90, Drought
142, Tserdain, Fyrmont, 3, 105, 80, No Precipitation, 74, 0, Indescernable, 125, 90, Drought
143, Moldain, Fyrmont, 4, 105, 80, No Precipitation, 80, 0, Indescernable, 125, 90, Drought
144, Nytdain, Fyrmont, 5, 105, 80, No Precipitation, 80, 0, Indescernable, 125, 90, Normal
145, Loshdain, Fyrmont, 6, 100, 80, Trace Rain (<1/8 inch), 88, 10, Prevailing Direction, 120, 90, Normal
146, Soladain, Fyrmont, 7, 105, 80, No Precipitation, 76, 0, Indescernable, 125, 90, Normal
147, Lunadain, Fyrmont, 8, 105, 80, No Precipitation, 84, 0, Indescernable, 125, 90, Normal
148, Gromdain, Fyrmont, 9, 105, 80, No Precipitation, 83, 0, Indescernable, 125, 90, Normal
149, Tserdain, Fyrmont, 10, 105, 80, No Precipitation, 85, 0, Indescernable, 125, 90, Normal
150, Moldain, Fyrmont, 11, 105, 80, No Precipitation, 90, 0, Indescernable, 125, 90, Normal
151, Nytdain, Fyrmont, 12, 105, 80, No Precipitation, 81, 0, Indescernable, 125, 90, Normal
152, Loshdain, Fyrmont, 13, 95, 75, Trace Rain (<1/8 inch), 83, 10, From Arctic, 115, 85, Normal
153, Soladain, Fyrmont, 14, 100, 80, No Precipitation, 81, 0, Indescernable, 120, 90, Normal
154, Lunadain, Fyrmont, 15, 105, 80, No Precipitation, 84, 0, Indescernable, 125, 90, Normal
155, Gromdain, Fyrmont, 16, 95, 75, No Precipitation, 86, 15, Prevailing Direction, 115, 85, Normal
156, Tserdain, Fyrmont, 17, 100, 80, Light Rain (<1/2 inch), 82, 5, Prevailing Direction, 120, 90, Normal
157, Moldain, Fyrmont, 18, 90, 75, No Precipitation, 76, 20, From Arctic, 100, 80, Normal
158, Nytdain, Fyrmont, 19, 95, 75, Light Rain (<1/2 inch), 86, 10, Prevailing Direction, 115, 85, Normal
159, Loshdain, Fyrmont, 20, 95, 75, No Precipitation, 82, 10, Prevailing Direction, 115, 85, Normal
160, Soladain, Fyrmont, 21, 100, 80, Light Rain (<1/2 inch), 72, 0, Indescernable, 120, 90, Normal
161, Lunadain, Fyrmont, 22, 105, 80, No Precipitation, 80, 0, Indescernable, 125, 90, Normal
162, Gromdain, Fyrmont, 23, 105, 80, No Precipitation, 73, 0, Indescernable, 125, 90, Normal
163, Tserdain, Fyrmont, 24, 105, 80, No Precipitation, 79, 0, Indescernable, 125, 90, Normal
164, Moldain, Fyrmont, 25, 95, 75, No Precipitation, 72, 15, Prevailing Direction, 115, 85, Normal
165, Nytdain, Fyrmont, 26, 90, 75, Trace Rain (<1/8 inch), 74, 25, Prevailing Direction, 100, 80, Normal
166, Loshdain, Fyrmont, 27, 100, 80, No Precipitation, 73, 10, From Tropics, 120, 90, Normal
167, Soladain, Fyrmont, 28, 105, 80, No Precipitation, 76, 0, Indescernable, 125, 90, Normal
168, Lunadain, Ambyrmont, 1, 95, 75, No Precipitation, 65, 0, Indescernable, 110, 80, Normal
169, Gromdain, Ambyrmont, 2, 95, 75, No Precipitation, 45, 0, Indescernable, 110, 80, Normal
170, Tserdain, Ambyrmont, 3, 95, 75, Light Rain (<1/2 inch), 47, 0, Indescernable, 110, 80, Normal
171, Moldain, Ambyrmont, 4, 90, 75, No Precipitation, 69, 0, Indescernable, 100, 80, Normal
172, Nytdain, Ambyrmont, 5, 95, 75, Moderate Rain (<3/4 inch), 54, 0, Indescernable, 110, 80, Normal
173, Loshdain, Ambyrmont, 6, 90, 70, No Precipitation, 59, 15, Prevailing Direction, 100, 75, Normal
174, Soladain, Ambyrmont, 7, 85, 70, No Precipitation, 49, 30, Prevailing Direction, 90, 70, Normal
175, Lunadain, Ambyrmont, 8, 85, 70, No Precipitation, 70, 30, Prevailing Direction, 90, 70, Normal
176, Gromdain, Ambyrmont, 9, 85, 70, No Precipitation, 46, 30, Prevailing Direction, 90, 70, Normal
177, Tserdain, Ambyrmont, 10, 85, 70, No Precipitation, 59, 30, Prevailing Direction, 90, 70, Normal
178, Moldain, Ambyrmont, 11, 80, 60, Moderate Rain (<3/4 inch), 57, 0, Indescernable, 85, 65, Normal
179, Nytdain, Ambyrmont, 12, 80, 65, Light Rain (<1/2 inch), 50, 0, Indescernable, 85, 70, Normal
180, Loshdain, Ambyrmont, 13, 85, 70, Light Rain (<1/2 inch), 67, 0, Indescernable, 95, 75, Normal
181, Soladain, Ambyrmont, 14, 90, 75, Trace Rain (<1/8 inch), 48, 0, Indescernable, 100, 80, Normal
182, Lunadain, Ambyrmont, 15, 95, 75, No Precipitation, 70, 0, Indescernable, 110, 80, Normal
183, Gromdain, Ambyrmont, 16, 90, 75, Light Rain (<1/2 inch), 45, 10, Prevailing Direction, 100, 80, Normal
184, Tserdain, Ambyrmont, 17, 90, 70, Trace Rain (<1/8 inch), 43, 20, Prevailing Direction, 95, 70, Normal
185, Moldain, Ambyrmont, 18, 90, 75, No Precipitation, 60, 5, Prevailing Direction, 100, 80, Normal
186, Nytdain, Ambyrmont, 19, 90, 70, No Precipitation, 47, 20, Prevailing Direction, 95, 70, Normal
187, Loshdain, Ambyrmont, 20, 90, 70, No Precipitation, 68, 20, Prevailing Direction, 95, 70, Normal
188, Soladain, Ambyrmont, 21, 85, 70, No Precipitation, 51, 35, Prevailing Direction, 90, 70, Normal
189, Lunadain, Ambyrmont, 22, 85, 65, No Precipitation, 52, 45, Prevailing Direction, 90, 65, Normal
190, Gromdain, Ambyrmont, 23, 80, 65, No Precipitation, 47, 45, Prevailing Direction, 80, 65, Normal
191, Tserdain, Ambyrmont, 24, 85, 70, No Precipitation, 42, 30, From Tropics, 90, 70, Normal
192, Moldain, Ambyrmont, 25, 85, 65, Light Rain (<1/2 inch), 48, 40, Prevailing Direction, 90, 65, Normal
193, Nytdain, Ambyrmont, 26, 90, 70, No Precipitation, 53, 25, From Tropics, 95, 70, Normal
194, Loshdain, Ambyrmont, 27, 90, 70, No Precipitation, 44, 25, Prevailing Direction, 95, 70, Normal
195, Soladain, Ambyrmont, 28, 80, 65, Moderate Rain (<3/4 inch), 66, 50, Prevailing, 80, 65, Gale
196, Lunadain, Sviftmont, 1, 75, 55, No Precipitation, 45, 45, From Arctic, 75, 55, Normal
197, Gromdain, Sviftmont, 2, 70, 55, No Precipitation, 62, 45, From Arctic, 70, 55, Normal
198, Tserdain, Sviftmont, 3, 80, 60, No Precipitation, 59, 35, From Tropics, 85, 60, Normal
199, Moldain, Sviftmont, 4, 70, 55, No Precipitation, 51, 45, From Arctic, 70, 55, Normal
200, Nytdain, Sviftmont, 5, 80, 60, Trace Rain (<1/8 inch), 50, 35, From Tropics, 85, 60, Normal
201, Loshdain, Sviftmont, 6, 80, 65, No Precipitation, 53, 25, Prevailing Direction, 85, 65, Normal
202, Soladain, Sviftmont, 7, 75, 55, No Precipitation, 56, 40, From Arctic, 75, 55, Normal
203, Lunadain, Sviftmont, 8, 70, 55, No Precipitation, 42, 45, From Arctic, 70, 55, Normal
204, Gromdain, Sviftmont, 9, 75, 55, No Precipitation, 52, 45, Prevailing Direction, 75, 55, Normal
205, Tserdain, Sviftmont, 10, 75, 55, No Precipitation, 53, 45, Prevailing Direction, 75, 55, Normal
206, Moldain, Sviftmont, 11, 75, 55, No Precipitation, 44, 45, Prevailing Direction, 75, 55, Normal
207, Nytdain, Sviftmont, 12, 70, 55, No Precipitation, 52, 45, Prevailing Direction, 70, 55, Normal
208, Loshdain, Sviftmont, 13, 70, 55, No Precipitation, 65, 45, Prevailing Direction, 70, 55, Normal
209, Soladain, Sviftmont, 14, 75, 55, No Precipitation, 49, 45, Prevailing Direction, 75, 55, Normal
210, Lunadain, Sviftmont, 15, 75, 55, No Precipitation, 68, 45, Prevailing Direction, 75, 55, Normal
211, Gromdain, Sviftmont, 16, 70, 55, No Precipitation, 54, 45, Prevailing Direction, 70, 55, Normal
212, Tserdain, Sviftmont, 17, 80, 65, No Precipitation, 49, 30, From Tropics, 85, 65, Normal
213, Moldain, Sviftmont, 18, 85, 65, Trace Rain (<1/8 inch), 49, 20, Prevailing Direction, 90, 65, Normal
214, Nytdain, Sviftmont, 19, 80, 65, No Precipitation, 54, 30, Prevailing Direction, 85, 65, Normal
215, Loshdain, Sviftmont, 20, 85, 65, No Precipitation, 57, 20, Prevailing Direction, 90, 65, Normal
216, Soladain, Sviftmont, 21, 90, 70, Trace Rain (<1/8 inch), 42, 0, Indescernable, 100, 75, Normal
217, Lunadain, Sviftmont, 22, 85, 70, No Precipitation, 57, 10, Prevailing Direction, 95, 75, Normal
218, Gromdain, Sviftmont, 23, 85, 65, No Precipitation, 54, 25, Prevailing Direction, 90, 65, Normal
219, Tserdain, Sviftmont, 24, 90, 70, Trace Rain (<1/8 inch), 46, 0, Indescernable, 100, 75, Normal
220, Moldain, Sviftmont, 25, 90, 70, No Precipitation, 65, 0, Indescernable, 100, 75, Normal
221, Nytdain, Sviftmont, 26, 90, 70, No Precipitation, 42, 0, Indescernable, 100, 75, Normal
222, Loshdain, Sviftmont, 27, 80, 65, No Precipitation, 53, 15, From Arctic, 85, 70, Normal
223, Soladain, Sviftmont, 28, 80, 60, No Precipitation, 55, 30, Prevailing Direction, 85, 60, Normal
224, Lunadain, Eirmont, 1, 80, 65, No Precipitation, 50, 15, Prevailing Direction, 85, 70, Normal
225, Gromdain, Eirmont, 2, 85, 65, No Precipitation, 47, 5, Prevailing Direction, 95, 70, Normal
226, Tserdain, Eirmont, 3, 85, 65, No Precipitation, 69, 5, Prevailing Direction, 95, 70, Normal
227, Moldain, Eirmont, 4, 85, 70, No Precipitation, 44, 0, Indescernable, 95, 75, Normal
228, Nytdain, Eirmont, 5, 85, 65, No Precipitation, 56, 0, Indescernable, 95, 70, Normal
229, Loshdain, Eirmont, 6, 80, 60, No Precipitation, 51, 10, From Arctic, 85, 65, Normal
230, Soladain, Eirmont, 7, 80, 65, Trace Rain (<1/8 inch), 61, 0, Indescernable, 85, 70, Normal
231, Lunadain, Eirmont, 8, 80, 65, No Precipitation, 44, 0, Indescernable, 85, 70, Normal
232, Gromdain, Eirmont, 9, 75, 55, No Precipitation, 45, 15, From Arctic, 80, 60, Normal
233, Tserdain, Eirmont, 10, 80, 60, No Precipitation, 60, 0, Indescernable, 85, 65, Normal
234, Moldain, Eirmont, 11, 70, 55, No Precipitation, 59, 15, From Arctic, 75, 60, Normal
235, Nytdain, Eirmont, 12, 70, 55, No Precipitation, 54, 15, Prevailing Direction, 75, 60, Normal
236, Loshdain, Eirmont, 13, 80, 60, No Precipitation, 68, 0, Indescernable, 85, 65, Normal
237, Soladain, Eirmont, 14, 75, 55, No Precipitation, 64, 10, Prevailing Direction, 80, 60, Normal
238, Lunadain, Eirmont, 15, 75, 55, No Precipitation, 57, 10, Prevailing Direction, 80, 60, Normal
239, Gromdain, Eirmont, 16, 80, 65, Trace Rain (<1/8 inch), 45, 0, Indescernable, 85, 70, Normal
240, Tserdain, Eirmont, 17, 85, 70, No Precipitation, 51, 0, Indescernable, 95, 75, Normal
241, Moldain, Eirmont, 18, 85, 65, No Precipitation, 51, 10, Prevailing Direction, 95, 70, Normal
242, Nytdain, Eirmont, 19, 85, 65, No Precipitation, 66, 10, Prevailing Direction, 95, 70, Normal
243, Loshdain, Eirmont, 20, 80, 65, No Precipitation, 46, 20, Prevailing Direction, 85, 65, Normal
244, Soladain, Eirmont, 21, 85, 70, Trace Rain (<1/8 inch), 51, 10, From Tropics, 95, 75, Normal
245, Lunadain, Eirmont, 22, 85, 70, No Precipitation, 57, 0, Indescernable, 95, 75, Normal
246, Gromdain, Eirmont, 23, 85, 70, No Precipitation, 67, 0, Indescernable, 95, 75, Normal
247, Tserdain, Eirmont, 24, 85, 65, No Precipitation, 44, 10, Prevailing Direction, 95, 70, Normal
248, Moldain, Eirmont, 25, 80, 65, No Precipitation, 42, 25, Prevailing Direction, 85, 65, Normal
249, Nytdain, Eirmont, 26, 80, 60, No Precipitation, 46, 40, Prevailing Direction, 80, 60, Normal
