day, weekday, month, monthday, hi, lo, precip, humiditymod, wind, windir, eff_high, eff_low, spec
18, Nytdain, Thaumont, 19, 0, -10, Trace Snow (1/2 inch), 49, 25, Prevailing Direction, -40, -65, Normal
19, Loshdain, Thaumont, 20, -5, -20, Light Snow (1 inch), 69, 35, Prevailing Direction, -55, -75, Normal
20, Soladain, Thaumont, 21, 0, -10, Light Snow (1 inch), 70, 25, Prevailing Direction, -40, -65, Normal
21, Lunadain, Thaumont, 22, 0, -10, No Precipitation, 64, 25, Prevailing Direction, -40, -65, Normal
22, Gromdain, Thaumont, 23, -5, -20, Light Snow (1 inch), 69, 35, Prevailing Direction, -55, -75, Normal
23, Tserdain, Thaumont, 24, -5, -20, No Precipitation, 57, 45, Prevailing Direction, -60, -75, Normal
24, Moldain, Thaumont, 25, -5, -20, No Precipitation, 54, 45, Prevailing Direction, -60, -75, Normal
25, Nytdain, Thaumont, 26, 0, -10, No Precipitation, 59, 45, Prevailing Direction, -50, -75, Normal
26, Loshdain, Thaumont, 27, 10, 0, No Precipitation, 64, 30, Prevailing Direction, -40, -70, Normal
27, Soladain, Thaumont, 28, 10, 0, No Precipitation, 67, 30, Prevailing Direction, -40, -70, Normal
28, Lunadain, Flaurmont, 1, 18, 10, No Precipitation, 63, 30, Prevailing Direction, -40, -70, Normal
29, Gromdain, Flaurmont, 2, 30, 15, No Precipitation, 62, 15, Prevailing Direction, -20, -45, Normal
30, Tserdain, Flaurmont, 3, 25, 10, Light Snow (1 inch), 59, 25, Prevailing Direction, -30, -65, Normal
31, Moldain, Flaurmont, 4, 30, 15, No Precipitation, 58, 10, Prevailing Direction, -15, -30, Normal
32, Nytdain, Flaurmont, 5, 35, 15, Trace Snow (1/2 inch), 61, 0, Indescernable, 0, -5, Normal
33, Loshdain, Flaurmont, 6, 30, 15, Moderate Snow (2 inch), 45, 10, Prevailing Direction, -15, -30, Normal
34, Soladain, Flaurmont, 7, 30, 15, No Precipitation, 50, 10, Prevailing Direction, -15, -30, Normal
35, Lunadain, Flaurmont, 8, 18, 10, Light Snow (1 inch), 61, 20, From Arctic, -30, -55, Normal
36, Gromdain, Flaurmont, 9, 18, 10, Light Snow (1 inch), 44, 30, Prevailing Direction, -40, -70, Normal
37, Tserdain, Flaurmont, 10, 25, 10, No Precipitation, 58, 30, Prevailing Direction, -35, -70, Normal
38, Moldain, Flaurmont, 11, 25, 10, Moderate Rain (<3/4 inch), 63, 0, Indescernable, -5, -5, Heatwave
39, Nytdain, Flaurmont, 12, 25, 10, Moderate Rain (<3/4 inch), 56, 0, Indescernable, -5, -5, Heatwave
40, Loshdain, Flaurmont, 13, 25, 10, No Precipitation, 45, 15, From Arctic, -25, -45, Heatwave
41, Soladain, Flaurmont, 14, 25, 10, Light Rain (<1/2 inch), 41, 5, Prevailing Direction, -5, -5, Heatwave
42, Lunadain, Flaurmont, 15, 50, 30, Light Rain (<1/2 inch), 46, 15, From Arctic, 50, -45, Normal
43, Gromdain, Flaurmont, 16, 60, 40, Light Rain (<1/2 inch), 49, 5, Prevailing Direction, 65, 40, Normal
44, Tserdain, Flaurmont, 17, 60, 40, Moderate Snow (2 inch), 48, 0, Indescernable, 65, 40, Coldwave
45, Moldain, Flaurmont, 18, 60, 40, No Precipitation, 54, 0, Indescernable, 65, 40, Coldwave
46, Nytdain, Flaurmont, 19, 60, 40, Moderate Snow (2 inch), 58, 0, Indescernable, 65, 40, Coldwave
47, Loshdain, Flaurmont, 20, 18, 10, No Precipitation, 69, 15, From Arctic, -35, -45, Normal
48, Soladain, Flaurmont, 21, 25, 10, Moderate Snow (2 inch), 52, 5, Prevailing Direction, -5, -5, Normal
49, Lunadain, Flaurmont, 22, 18, 10, Light Snow (1 inch), 62, 15, Prevailing Direction, -35, -45, Normal
50, Gromdain, Flaurmont, 23, 25, 10, Light Snow (1 inch), 44, 5, Prevailing Direction, -5, -5, Normal
51, Tserdain, Flaurmont, 24, 18, 10, Moderate Snow (2 inch), 52, 0, Indescernable, -5, -5, Normal
52, Moldain, Flaurmont, 25, 25, 10, Light Snow (1 inch), 69, 0, Indescernable, -5, -5, Normal
53, Nytdain, Flaurmont, 26, 18, 10, No Precipitation, 64, 15, Prevailing Direction, -35, -45, Normal
54, Loshdain, Flaurmont, 27, 30, 15, No Precipitation, 45, 0, Indescernable, -5, -5, Normal
55, Soladain, Flaurmont, 28, 30, 15, No Precipitation, 60, 0, Indescernable, -5, -5, Normal
56, Lunadain, Yarthmont, 1, 40, 20, Trace Snow (1/2 inch), 31, 0, Indescernable, 40, -5, Normal
57, Gromdain, Yarthmont, 2, 40, 20, No Precipitation, 33, 15, Prevailing Direction, 40, -45, Normal
58, Tserdain, Yarthmont, 3, 50, 30, No Precipitation, 37, 15, Prevailing Direction, 50, -45, Normal
59, Moldain, Yarthmont, 4, 40, 20, Trace Snow (1/2 inch), 38, 25, From Arctic, 40, -65, Normal
60, Nytdain, Yarthmont, 5, 50, 30, Trace Rain (<1/8 inch), 28, 15, Prevailing Direction, 50, -45, Normal
61, Loshdain, Yarthmont, 6, 40, 20, No Precipitation, 22, 30, Prevailing Direction, 40, -70, Normal
62, Soladain, Yarthmont, 7, 40, 20, No Precipitation, 40, 45, Prevailing Direction, 40, -75, Normal
63, Lunadain, Yarthmont, 8, 65, 45, No Precipitation, 23, 30, From Tropics, 65, 45, Normal
64, Gromdain, Yarthmont, 9, 70, 50, Trace Rain (<1/8 inch), 33, 20, Prevailing Direction, 70, 50, Normal
65, Tserdain, Yarthmont, 10, 65, 45, No Precipitation, 34, 20, Prevailing Direction, 65, 45, Normal
66, Moldain, Yarthmont, 11, 50, 30, Trace Rain (<1/8 inch), 35, 30, From Arctic, 50, -70, Normal
67, Nytdain, Yarthmont, 12, 65, 45, Trace Rain (<1/8 inch), 38, 20, From Tropics, 65, 45, Normal
68, Loshdain, Yarthmont, 13, 70, 50, Light Rain (<1/2 inch), 25, 10, From Tropics, 70, 50, Normal
69, Soladain, Yarthmont, 14, 65, 45, Trace Rain (<1/8 inch), 40, 20, Prevailing Direction, 65, 45, Normal
70, Lunadain, Yarthmont, 15, 50, 30, Trace Rain (<1/8 inch), 34, 30, From Arctic, 50, -70, Normal
71, Gromdain, Yarthmont, 16, 60, 40, Trace Rain (<1/8 inch), 27, 20, Prevailing Direction, 60, 40, Normal
72, Tserdain, Yarthmont, 17, 65, 45, No Precipitation, 31, 5, Prevailing Direction, 65, 45, Normal
73, Moldain, Yarthmont, 18, 50, 30, Trace Rain (<1/8 inch), 37, 15, From Arctic, 50, -45, Normal
74, Nytdain, Yarthmont, 19, 65, 45, Trace Rain (<1/8 inch), 37, 5, From Tropics, 65, 45, Normal
75, Loshdain, Yarthmont, 20, 70, 50, Trace Rain (<1/8 inch), 37, 0, Indescernable, 70, 50, Normal
76, Soladain, Yarthmont, 21, 70, 50, No Precipitation, 33, 0, Indescernable, 70, 50, Normal
77, Lunadain, Yarthmont, 22, 70, 50, Trace Rain (<1/8 inch), 28, 0, Indescernable, 70, 50, Normal
78, Gromdain, Yarthmont, 23, 60, 40, No Precipitation, 23, 15, Prevailing Direction, 60, 40, Normal
79, Tserdain, Yarthmont, 24, 70, 50, No Precipitation, 36, 0, Indescernable, 70, 50, Normal
80, Moldain, Yarthmont, 25, 70, 50, Trace Rain (<1/8 inch), 26, 0, Indescernable, 70, 50, Normal
81, Nytdain, Yarthmont, 26, 70, 50, Trace Rain (<1/8 inch), 38, 0, Indescernable, 70, 50, Normal
82, Loshdain, Yarthmont, 27, 60, 40, Light Rain (<1/2 inch), 39, 10, From Arctic, 60, 40, Normal
83, Soladain, Yarthmont, 28, 65, 45, Trace Rain (<1/8 inch), 31, 0, Indescernable, 65, 45, Normal
84, Lunadain, Klairmont, 1, 70, 55, Light Rain (<1/2 inch), 37, 0, Indescernable, 70, 55, Normal
85, Gromdain, Klairmont, 2, 70, 55, No Precipitation, 21, 0, Indescernable, 70, 55, Normal
86, Tserdain, Klairmont, 3, 75, 55, No Precipitation, 36, 0, Indescernable, 80, 55, Normal
87, Moldain, Klairmont, 4, 80, 60, Light Rain (<1/2 inch), 22, 0, Indescernable, 85, 60, Normal
88, Nytdain, Klairmont, 5, 70, 55, No Precipitation, 28, 15, Prevailing Direction, 70, 55, Normal
89, Loshdain, Klairmont, 6, 65, 45, No Precipitation, 30, 30, From Arctic, 65, 45, Normal
90, Soladain, Klairmont, 7, 70, 50, Trace Rain (<1/8 inch), 39, 20, Prevailing Direction, 70, 50, Normal
91, Lunadain, Klairmont, 8, 65, 45, No Precipitation, 30, 35, Prevailing Direction, 65, 45, Normal
92, Gromdain, Klairmont, 9, 75, 55, Light Rain (<1/2 inch), 21, 0, Indescernable, 80, 55, Normal
93, Tserdain, Klairmont, 10, 70, 55, No Precipitation, 23, 10, Prevailing Direction, 70, 55, Normal
94, Moldain, Klairmont, 11, 80, 60, No Precipitation, 30, 0, Indescernable, 85, 60, Normal
95, Nytdain, Klairmont, 12, 80, 60, Light Rain (<1/2 inch), 21, 0, Indescernable, 85, 60, Normal
96, Loshdain, Klairmont, 13, 80, 60, No Precipitation, 26, 0, Indescernable, 85, 60, Normal
97, Soladain, Klairmont, 14, 75, 55, No Precipitation, 25, 0, Indescernable, 80, 55, Normal
98, Lunadain, Klairmont, 15, 70, 50, No Precipitation, 34, 15, From Arctic, 70, 50, Normal
99, Gromdain, Klairmont, 16, 70, 50, No Precipitation, 35, 15, Prevailing Direction, 70, 50, Normal
100, Tserdain, Klairmont, 17, 70, 50, No Precipitation, 34, 15, Prevailing Direction, 70, 50, Normal
101, Moldain, Klairmont, 18, 65, 45, No Precipitation, 25, 30, Prevailing Direction, 65, 45, Normal
102, Nytdain, Klairmont, 19, 50, 30, No Precipitation, 21, 45, From Arctic, 50, -75, Normal
103, Loshdain, Klairmont, 20, 60, 40, Light Rain (<1/2 inch), 35, 35, Prevailing Direction, 60, 40, Normal
104, Soladain, Klairmont, 21, 50, 30, Trace Rain (<1/8 inch), 25, 45, From Arctic, 50, -75, Normal
105, Lunadain, Klairmont, 22, 65, 45, No Precipitation, 28, 30, Prevailing Direction, 65, 45, Normal
106, Gromdain, Klairmont, 23, 50, 30, Trace Rain (<1/8 inch), 36, 40, From Arctic, 50, -75, Normal
107, Tserdain, Klairmont, 24, 50, 30, Trace Rain (<1/8 inch), 30, 45, From Arctic, 50, -75, Normal
108, Moldain, Klairmont, 25, 65, 45, Light Rain (<1/2 inch), 27, 35, From Tropics, 65, 45, Normal
109, Nytdain, Klairmont, 26, 50, 30, Trace Rain (<1/8 inch), 30, 45, From Arctic, 50, -75, Normal
110, Loshdain, Klairmont, 27, 60, 40, Trace Rain (<1/8 inch), 24, 35, Prevailing Direction, 60, 40, Normal
111, Soladain, Klairmont, 28, 65, 45, Trace Rain (<1/8 inch), 37, 25, Prevailing Direction, 65, 45, Normal
112, Lunadain, Felmont, 1, 70, 50, Light Rain (<1/2 inch), 56, 15, Prevailing Direction, 75, 50, Normal
113, Gromdain, Felmont, 2, 60, 40, Moderate Rain (<3/4 inch), 58, 25, From Arctic, 60, 40, Normal
114, Tserdain, Felmont, 3, 70, 55, Moderate Rain (<3/4 inch), 45, 0, Indescernable, 75, 60, Normal
115, Moldain, Felmont, 4, 70, 55, No Precipitation, 41, 0, Indescernable, 75, 60, Normal
116, Nytdain, Felmont, 5, 60, 40, Moderate Rain (<3/4 inch), 55, 0, Indescernable, 65, 40, Normal
117, Loshdain, Felmont, 6, 50, 30, No Precipitation, 64, 15, Prevailing Direction, 50, -45, Normal
118, Soladain, Felmont, 7, 60, 40, No Precipitation, 52, 0, Indescernable, 65, 40, Normal
119, Lunadain, Felmont, 8, 40, 20, Light Snow (1 inch), 66, 10, From Arctic, 40, -30, Normal
120, Gromdain, Felmont, 9, 40, 20, No Precipitation, 61, 25, Prevailing Direction, 40, -65, Normal
121, Tserdain, Felmont, 10, 40, 20, No Precipitation, 62, 40, Prevailing Direction, 40, -75, Normal
122, Moldain, Felmont, 11, 50, 30, Moderate Rain (<3/4 inch), 61, 30, Prevailing Direction, 50, -70, Normal
123, Nytdain, Felmont, 12, 40, 20, Light Snow (1 inch), 44, 40, Prevailing Direction, 40, -75, Normal
124, Loshdain, Felmont, 13, 50, 30, No Precipitation, 50, 40, Prevailing Direction, 50, -75, Normal
125, Soladain, Felmont, 14, 65, 45, Trace Rain (<1/8 inch), 68, 30, From Tropics, 65, 45, Normal
126, Lunadain, Felmont, 15, 70, 50, No Precipitation, 64, 15, Prevailing Direction, 75, 50, Normal
127, Gromdain, Felmont, 16, 50, 30, Moderate Rain (<3/4 inch), 48, 0, Indescernable, 50, -5, Normal
128, Tserdain, Felmont, 17, 60, 40, No Precipitation, 49, 0, Indescernable, 65, 40, Normal
129, Moldain, Felmont, 18, 65, 45, No Precipitation, 50, 0, Indescernable, 70, 45, Normal
130, Nytdain, Felmont, 19, 70, 55, Moderate Rain (<3/4 inch), 49, 0, Indescernable, 75, 60, Normal
131, Loshdain, Felmont, 20, 70, 50, Trace Rain (<1/8 inch), 57, 10, Prevailing Direction, 75, 50, Normal
132, Soladain, Felmont, 21, 65, 45, Moderate Rain (<3/4 inch), 57, 20, Prevailing Direction, 65, 45, Normal
133, Lunadain, Felmont, 22, 70, 55, No Precipitation, 53, 5, From Tropics, 75, 60, Normal
134, Gromdain, Felmont, 23, 75, 55, Trace Rain (<1/8 inch), 55, 0, Indescernable, 80, 60, Normal
135, Tserdain, Felmont, 24, 80, 60, Moderate Rain (<3/4 inch), 69, 0, Indescernable, 85, 65, Normal
136, Moldain, Felmont, 25, 75, 55, No Precipitation, 46, 0, Indescernable, 80, 60, Normal
137, Nytdain, Felmont, 26, 70, 50, Trace Rain (<1/8 inch), 42, 10, From Arctic, 75, 50, Normal
138, Loshdain, Felmont, 27, 70, 50, No Precipitation, 44, 10, Prevailing Direction, 75, 50, Normal
139, Soladain, Felmont, 28, 65, 45, No Precipitation, 67, 25, Prevailing Direction, 65, 45, Normal
140, Lunadain, Fyrmont, 1, 70, 50, No Precipitation, 60, 10, Prevailing Direction, 75, 50, Normal
141, Gromdain, Fyrmont, 2, 70, 50, No Precipitation, 62, 10, Prevailing Direction, 75, 50, Normal
142, Tserdain, Fyrmont, 3, 70, 55, Moderate Rain (<3/4 inch), 68, 0, Indescernable, 75, 60, Normal
143, Moldain, Fyrmont, 4, 70, 55, No Precipitation, 56, 0, Indescernable, 75, 60, Normal
144, Nytdain, Fyrmont, 5, 75, 55, Trace Rain (<1/8 inch), 41, 0, Indescernable, 80, 60, Normal
145, Loshdain, Fyrmont, 6, 70, 55, Light Rain (<1/2 inch), 68, 10, Prevailing Direction, 75, 60, Normal
146, Soladain, Fyrmont, 7, 70, 50, No Precipitation, 43, 25, Prevailing Direction, 70, 50, Normal
147, Lunadain, Fyrmont, 8, 75, 55, Light Rain (<1/2 inch), 67, 15, From Tropics, 80, 60, Normal
148, Gromdain, Fyrmont, 9, 70, 55, Moderate Rain (<3/4 inch), 63, 25, Prevailing Direction, 70, 55, Normal
149, Tserdain, Fyrmont, 10, 80, 60, No Precipitation, 70, 10, From Tropics, 85, 65, Normal
150, Moldain, Fyrmont, 11, 70, 50, Moderate Rain (<3/4 inch), 53, 0, Indescernable, 75, 50, Normal
151, Nytdain, Fyrmont, 12, 70, 50, No Precipitation, 51, 0, Indescernable, 75, 50, Normal
152, Loshdain, Fyrmont, 13, 60, 40, Trace Rain (<1/8 inch), 49, 10, From Arctic, 65, 40, Normal
153, Soladain, Fyrmont, 14, 40, 20, No Precipitation, 58, 25, From Arctic, 40, -65, Normal
154, Lunadain, Fyrmont, 15, 35, 15, Trace Snow (1/2 inch), 64, 35, Prevailing Direction, -35, -75, Normal
155, Gromdain, Fyrmont, 16, 40, 20, No Precipitation, 41, 20, Prevailing Direction, 40, -55, Normal
156, Tserdain, Fyrmont, 17, 40, 20, No Precipitation, 59, 20, Prevailing Direction, 40, -55, Normal
157, Moldain, Fyrmont, 18, 50, 30, No Precipitation, 45, 5, Prevailing Direction, 50, -5, Normal
158, Nytdain, Fyrmont, 19, 35, 15, Trace Snow (1/2 inch), 45, 15, From Arctic, -20, -45, Normal
159, Loshdain, Fyrmont, 20, 35, 15, No Precipitation, 66, 15, Prevailing Direction, -20, -45, Normal
160, Soladain, Fyrmont, 21, 40, 20, No Precipitation, 56, 0, Indescernable, 40, -5, Normal
161, Lunadain, Fyrmont, 22, 30, 15, Trace Snow (1/2 inch), 49, 10, From Arctic, -15, -30, Normal
162, Gromdain, Fyrmont, 23, 35, 15, Trace Snow (1/2 inch), 59, 0, Indescernable, 0, -5, Normal
163, Tserdain, Fyrmont, 24, 40, 20, Light Snow (1 inch), 52, 0, Indescernable, 40, -5, Normal
164, Moldain, Fyrmont, 25, 50, 30, Moderate Rain (<3/4 inch), 55, 0, Indescernable, 50, -5, Normal
165, Nytdain, Fyrmont, 26, 60, 40, Trace Rain (<1/8 inch), 60, 0, Indescernable, 65, 40, Normal
166, Loshdain, Fyrmont, 27, 50, 30, No Precipitation, 51, 15, Prevailing Direction, 50, -45, Normal
167, Soladain, Fyrmont, 28, 60, 40, No Precipitation, 62, 0, Indescernable, 65, 40, Normal
168, Lunadain, Ambyrmont, 1, 50, 30, No Precipitation, 22, 15, Prevailing Direction, 50, -45, Normal
169, Gromdain, Ambyrmont, 2, 65, 45, Light Rain (<1/2 inch), 40, 5, From Tropics, 65, 45, Normal
170, Tserdain, Ambyrmont, 3, 65, 45, Trace Rain (<1/8 inch), 27, 0, Indescernable, 65, 45, Normal
171, Moldain, Ambyrmont, 4, 60, 40, No Precipitation, 40, 0, Indescernable, 60, 40, Normal
172, Nytdain, Ambyrmont, 5, 65, 45, Trace Rain (<1/8 inch), 39, 0, Indescernable, 65, 45, Normal
173, Loshdain, Ambyrmont, 6, 65, 45, No Precipitation, 28, 0, Indescernable, 65, 45, Normal
174, Soladain, Ambyrmont, 7, 40, 20, No Precipitation, 32, 15, From Arctic, 40, -45, Normal
175, Lunadain, Ambyrmont, 8, 35, 15, Light Snow (1 inch), 25, 25, Prevailing Direction, -30, -65, Normal
176, Gromdain, Ambyrmont, 9, 35, 15, No Precipitation, 23, 25, Prevailing Direction, -30, -65, Normal
177, Tserdain, Ambyrmont, 10, 35, 15, Light Snow (1 inch), 21, 0, Indescernable, 0, -5, Coldwave
178, Moldain, Ambyrmont, 11, 35, 15, Light Snow (1 inch), 21, 0, Indescernable, 0, -5, Coldwave
179, Nytdain, Ambyrmont, 12, 35, 15, Trace Snow (1/2 inch), 30, 10, From Arctic, -15, -30, Coldwave
180, Loshdain, Ambyrmont, 13, 35, 15, No Precipitation, 31, 0, Indescernable, 0, -5, Coldwave
181, Soladain, Ambyrmont, 14, 35, 15, No Precipitation, 29, 15, Prevailing Direction, -20, -45, Coldwave
182, Lunadain, Ambyrmont, 15, 35, 15, Light Snow (1 inch), 29, 0, Indescernable, 0, -5, Coldwave
183, Gromdain, Ambyrmont, 16, 40, 20, Trace Snow (1/2 inch), 39, 0, Indescernable, 40, -5, Normal
184, Tserdain, Ambyrmont, 17, 35, 15, Light Snow (1 inch), 31, 10, Prevailing Direction, -15, -30, Normal
185, Moldain, Ambyrmont, 18, 25, 10, Light Snow (1 inch), 31, 20, From Arctic, -30, -55, Normal
186, Nytdain, Ambyrmont, 19, 18, 10, Light Snow (1 inch), 38, 30, From Arctic, -40, -70, Normal
187, Loshdain, Ambyrmont, 20, 18, 10, No Precipitation, 31, 45, From Arctic, -45, -75, Normal
188, Soladain, Ambyrmont, 21, 35, 15, No Precipitation, 38, 30, From Tropics, -30, -70, Normal
189, Lunadain, Ambyrmont, 22, 40, 20, Trace Snow (1/2 inch), 34, 20, Prevailing Direction, 40, -55, Normal
190, Gromdain, Ambyrmont, 23, 50, 30, No Precipitation, 23, 5, Prevailing Direction, 50, -5, Normal
191, Tserdain, Ambyrmont, 24, 35, 15, Trace Snow (1/2 inch), 34, 15, From Arctic, -20, -45, Normal
192, Moldain, Ambyrmont, 25, 30, 15, No Precipitation, 32, 30, Prevailing Direction, -30, -70, Normal
193, Nytdain, Ambyrmont, 26, 25, 10, No Precipitation, 23, 45, Prevailing Direction, -40, -75, Normal
194, Loshdain, Ambyrmont, 27, 30, 15, Trace Snow (1/2 inch), 27, 35, Prevailing Direction, -35, -75, Normal
195, Soladain, Ambyrmont, 28, 25, 10, No Precipitation, 28, 45, Prevailing Direction, -40, -75, Normal
196, Lunadain, Sviftmont, 1, 0, -10, Light Snow (1 inch), 37, 0, Indescernable, -5, -5, Normal
197, Gromdain, Sviftmont, 2, 0, -10, No Precipitation, 37, 0, Indescernable, -5, -5, Normal
198, Tserdain, Sviftmont, 3, 18, 10, No Precipitation, 36, 0, Indescernable, -5, -5, Normal
199, Moldain, Sviftmont, 4, 10, 0, No Precipitation, 37, 10, Prevailing Direction, -20, -30, Normal
200, Nytdain, Sviftmont, 5, 0, -10, Trace Snow (1/2 inch), 40, 20, Prevailing Direction, -35, -55, Normal
201, Loshdain, Sviftmont, 6, 0, -10, No Precipitation, 37, 20, Prevailing Direction, -35, -55, Normal
202, Soladain, Sviftmont, 7, 25, 10, Light Snow (1 inch), 38, 0, Indescernable, -5, -5, Normal
203, Lunadain, Sviftmont, 8, 18, 10, No Precipitation, 27, 15, Prevailing Direction, -35, -45, Normal
204, Gromdain, Sviftmont, 9, 25, 10, No Precipitation, 31, 0, Indescernable, -5, -5, Normal
205, Tserdain, Sviftmont, 10, 25, 10, No Precipitation, 35, 0, Indescernable, -5, -5, Normal
206, Moldain, Sviftmont, 11, 10, 0, No Precipitation, 24, 15, From Arctic, -30, -45, Normal
207, Nytdain, Sviftmont, 12, 18, 10, No Precipitation, 31, 0, Indescernable, -5, -5, Normal
208, Loshdain, Sviftmont, 13, 18, 10, No Precipitation, 26, 0, Indescernable, -5, -5, Normal
209, Soladain, Sviftmont, 14, 18, 10, No Precipitation, 40, 0, Indescernable, -5, -5, Normal
210, Lunadain, Sviftmont, 15, 10, 0, No Precipitation, 23, 15, Prevailing Direction, -30, -45, Normal
211, Gromdain, Sviftmont, 16, -5, -20, No Precipitation, 33, 30, From Arctic, -50, -70, Normal
212, Tserdain, Sviftmont, 17, -5, -20, No Precipitation, 26, 45, Prevailing Direction, -60, -75, Normal
213, Moldain, Sviftmont, 18, 10, 0, No Precipitation, 33, 30, Prevailing Direction, -40, -70, Normal
214, Nytdain, Sviftmont, 19, 0, -10, No Precipitation, 24, 45, Prevailing Direction, -50, -75, Normal
215, Loshdain, Sviftmont, 20, 0, -10, No Precipitation, 28, 45, Prevailing Direction, -50, -75, Normal
216, Soladain, Sviftmont, 21, 25, 10, Light Snow (1 inch), 35, 0, Indescernable, -5, -5, Normal
217, Lunadain, Sviftmont, 22, 30, 15, No Precipitation, 26, 0, Indescernable, -5, -5, Normal
218, Gromdain, Sviftmont, 23, 30, 15, Light Snow (1 inch), 32, 0, Indescernable, -5, -5, Coldwave
219, Tserdain, Sviftmont, 24, 30, 15, No Precipitation, 36, 0, Indescernable, -5, -5, Coldwave
220, Moldain, Sviftmont, 25, 30, 15, Light Snow (1 inch), 28, 0, Indescernable, -5, -5, Coldwave
221, Nytdain, Sviftmont, 26, -5, -20, Light Snow (1 inch), 29, 10, Prevailing Direction, -20, -30, Normal
222, Loshdain, Sviftmont, 27, -5, -20, Light Snow (1 inch), 24, 20, From Arctic, -40, -55, Normal
223, Soladain, Sviftmont, 28, -5, -20, No Precipitation, 26, 35, From Arctic, -55, -75, Normal
224, Lunadain, Eirmont, 1, -15, -30, Trace Snow (1/2 inch), 46, 45, Prevailing Direction, -65, -75, Normal
225, Gromdain, Eirmont, 2, -20, -40, Light Snow (1 inch), 46, 45, From Arctic, -70, -75, Normal
226, Tserdain, Eirmont, 3, -5, -20, Trace Snow (1/2 inch), 42, 35, From Tropics, -55, -75, Normal
227, Moldain, Eirmont, 4, -15, -30, No Precipitation, 49, 45, Prevailing Direction, -65, -75, Normal
228, Nytdain, Eirmont, 5, -20, -40, No Precipitation, 46, 45, Prevailing Direction, -70, -75, Normal
229, Loshdain, Eirmont, 6, -20, -40, Light Snow (1 inch), 63, 45, From Arctic, -70, -75, Normal
230, Soladain, Eirmont, 7, -15, -30, Light Snow (1 inch), 64, 35, Prevailing Direction, -65, -75, Normal
231, Lunadain, Eirmont, 8, -15, -30, No Precipitation, 52, 35, Prevailing Direction, -65, -75, Normal
232, Gromdain, Eirmont, 9, -5, -20, No Precipitation, 63, 20, Prevailing Direction, -40, -55, Normal
233, Tserdain, Eirmont, 10, -5, -20, No Precipitation, 61, 20, Prevailing Direction, -40, -55, Normal
234, Moldain, Eirmont, 11, -15, -30, Trace Snow (1/2 inch), 47, 30, Prevailing Direction, -60, -70, Normal
235, Nytdain, Eirmont, 12, -20, -40, Moderate Snow (2 inch), 57, 0, Indescernable, -5, -5, Normal
236, Loshdain, Eirmont, 13, -20, -40, Moderate Snow (2 inch), 51, 10, From Arctic, -25, -30, Normal
237, Soladain, Eirmont, 14, -15, -30, No Precipitation, 47, 10, Prevailing Direction, -25, -30, Normal
238, Lunadain, Eirmont, 15, -5, -20, No Precipitation, 45, 0, Indescernable, -5, -5, Normal
239, Gromdain, Eirmont, 16, 0, -10, No Precipitation, 56, 0, Indescernable, -5, -5, Normal
240, Tserdain, Eirmont, 17, 18, 10, No Precipitation, 60, 0, Indescernable, -5, -5, Normal
241, Moldain, Eirmont, 18, 30, 15, Moderate Snow (2 inch), 54, 0, Indescernable, -5, -5, Normal
242, Nytdain, Eirmont, 19, 35, 15, Light Snow (1 inch), 53, 0, Indescernable, 0, -5, Normal
243, Loshdain, Eirmont, 20, 30, 15, No Precipitation, 59, 0, Indescernable, -5, -5, Normal
