day, weekday, month, monthday, hi, lo, precip, humiditymod, wind, windir, eff_high, eff_low, spec
17, Moldain, Thaumont, 18, 90, 75, Moderate Rain (<3/4 inch), 78, 0, Indescernable, 105, 85, Normal
18, Nytdain, Thaumont, 19, 90, 75, No Precipitation, 74, 0, Indescernable, 105, 85, Normal
19, Loshdain, Thaumont, 20, 95, 75, No Precipitation, 80, 0, Indescernable, 115, 85, Normal
20, Soladain, Thaumont, 21, 85, 70, Downpour Rain (>1.5 inch), 74, 0, Indescernable, 100, 80, Normal
21, Lunadain, Thaumont, 22, 85, 70, No Precipitation, 78, 0, Indescernable, 100, 80, Normal
22, Gromdain, Thaumont, 23, 90, 70, Moderate Rain (<3/4 inch), 88, 0, Indescernable, 105, 80, Normal
23, Tserdain, Thaumont, 24, 85, 70, Heavy Rain (<1.5 inch), 78, 10, Prevailing Direction, 100, 80, Normal
24, Moldain, Thaumont, 25, 90, 70, No Precipitation, 72, 0, Indescernable, 105, 80, Normal
25, Nytdain, Thaumont, 26, 90, 70, No Precipitation, 90, 0, Indescernable, 105, 80, Normal
26, Loshdain, Thaumont, 27, 90, 70, No Precipitation, 78, 0, Indescernable, 105, 80, Normal
27, Soladain, Thaumont, 28, 90, 75, No Precipitation, 75, 0, Indescernable, 105, 85, Normal
28, Lunadain, Flaurmont, 1, 95, 75, Heavy Rain (<1.5 inch), 85, 0, Indescernable, 115, 85, Normal
29, Gromdain, Flaurmont, 2, 90, 70, Heavy Rain (<1.5 inch), 87, 10, From Arctic, 105, 80, Normal
30, Tserdain, Flaurmont, 3, 85, 70, No Precipitation, 77, 25, Prevailing Direction, 95, 75, Normal
31, Moldain, Flaurmont, 4, 80, 65, Heavy Rain (<1.5 inch), 73, 35, From Arctic, 85, 70, Normal
32, Nytdain, Flaurmont, 5, 75, 55, No Precipitation, 80, 45, From Arctic, 80, 55, Normal
33, Loshdain, Flaurmont, 6, 80, 65, No Precipitation, 81, 30, From Tropics, 85, 70, Normal
34, Soladain, Flaurmont, 7, 80, 60, No Precipitation, 78, 45, Prevailing Direction, 85, 60, Normal
35, Lunadain, Flaurmont, 8, 80, 65, No Precipitation, 90, 30, Prevailing Direction, 85, 70, Normal
36, Gromdain, Flaurmont, 9, 80, 60, Moderate Rain (<3/4 inch), 75, 40, Prevailing Direction, 85, 60, Normal
37, Tserdain, Flaurmont, 10, 80, 65, Moderate Rain (<3/4 inch), 86, 30, Prevailing Direction, 85, 70, Normal
38, Moldain, Flaurmont, 11, 80, 60, Heavy Rain (<1.5 inch), 73, 40, Prevailing Direction, 85, 60, Normal
39, Nytdain, Flaurmont, 12, 80, 60, No Precipitation, 84, 40, Prevailing Direction, 85, 60, Normal
40, Loshdain, Flaurmont, 13, 80, 65, Heavy Rain (<1.5 inch), 74, 30, Prevailing Direction, 85, 70, Normal
41, Soladain, Flaurmont, 14, 80, 65, Downpour Rain (>1.5 inch), 71, 0, Indescernable, 90, 75, Heatwave
42, Lunadain, Flaurmont, 15, 80, 65, No Precipitation, 90, 0, Indescernable, 90, 75, Heatwave
43, Gromdain, Flaurmont, 16, 80, 65, Heavy Rain (<1.5 inch), 72, 0, Indescernable, 90, 75, Heatwave
44, Tserdain, Flaurmont, 17, 80, 65, No Precipitation, 88, 15, Prevailing Direction, 90, 75, Heatwave
45, Moldain, Flaurmont, 18, 80, 65, No Precipitation, 75, 30, Prevailing Direction, 85, 70, Heatwave
46, Nytdain, Flaurmont, 19, 100, 80, Heavy Rain (<1.5 inch), 82, 20, From Tropics, 115, 85, Normal
47, Loshdain, Flaurmont, 20, 95, 75, No Precipitation, 86, 20, Prevailing Direction, 110, 80, Normal
48, Soladain, Flaurmont, 21, 90, 75, No Precipitation, 75, 35, Prevailing Direction, 100, 80, Normal
49, Lunadain, Flaurmont, 22, 95, 75, No Precipitation, 88, 20, Prevailing Direction, 110, 80, Normal
50, Gromdain, Flaurmont, 23, 100, 80, Downpour Rain (>1.5 inch), 73, 0, Indescernable, 120, 90, Morning Mist/Fog: 2 hours
51, Tserdain, Flaurmont, 24, 100, 80, Heavy Rain (<1.5 inch), 85, 0, Indescernable, 120, 90, Normal
52, Moldain, Flaurmont, 25, 100, 80, No Precipitation, 77, 0, Indescernable, 120, 90, Normal
53, Nytdain, Flaurmont, 26, 100, 80, No Precipitation, 73, 0, Indescernable, 120, 90, Normal
54, Loshdain, Flaurmont, 27, 90, 70, Downpour Rain (>1.5 inch), 74, 0, Indescernable, 105, 80, Normal
55, Soladain, Flaurmont, 28, 95, 75, No Precipitation, 82, 0, Indescernable, 115, 85, Normal
56, Lunadain, Yarthmont, 1, 100, 80, No Precipitation, 71, 0, Indescernable, 120, 90, Normal
57, Gromdain, Yarthmont, 2, 100, 80, Heavy Rain (<1.5 inch), 74, 0, Indescernable, 120, 90, Morning Mist/Fog: 1 hours
58, Tserdain, Yarthmont, 3, 100, 80, Heavy Rain (<1.5 inch), 86, 0, Indescernable, 120, 90, Normal
59, Moldain, Yarthmont, 4, 100, 80, Moderate Rain (<3/4 inch), 89, 0, Indescernable, 120, 90, Normal
60, Nytdain, Yarthmont, 5, 100, 80, No Precipitation, 73, 0, Indescernable, 120, 90, Normal
61, Loshdain, Yarthmont, 6, 100, 80, Heavy Rain (<1.5 inch), 80, 0, Indescernable, 120, 90, Normal
62, Soladain, Yarthmont, 7, 100, 80, Heavy Rain (<1.5 inch), 72, 0, Indescernable, 120, 90, Normal
63, Lunadain, Yarthmont, 8, 100, 80, Heavy Rain (<1.5 inch), 82, 0, Indescernable, 120, 90, Normal
64, Gromdain, Yarthmont, 9, 100, 80, Heavy Rain (<1.5 inch), 86, 0, Indescernable, 120, 90, Normal
65, Tserdain, Yarthmont, 10, 95, 75, No Precipitation, 75, 0, Indescernable, 115, 85, Normal
66, Moldain, Yarthmont, 11, 90, 70, Heavy Rain (<1.5 inch), 85, 10, From Arctic, 105, 80, Normal
67, Nytdain, Yarthmont, 12, 85, 70, No Precipitation, 81, 25, Prevailing Direction, 95, 75, Normal
68, Loshdain, Yarthmont, 13, 90, 70, Moderate Rain (<3/4 inch), 72, 15, Prevailing Direction, 105, 80, Normal
69, Soladain, Yarthmont, 14, 95, 75, Moderate Rain (<3/4 inch), 78, 5, From Tropics, 115, 85, Normal
70, Lunadain, Yarthmont, 15, 95, 75, No Precipitation, 77, 5, Prevailing Direction, 115, 85, Normal
71, Gromdain, Yarthmont, 16, 95, 75, No Precipitation, 90, 5, Prevailing Direction, 115, 85, Normal
72, Tserdain, Yarthmont, 17, 100, 80, Heavy Rain (<1.5 inch), 71, 0, Indescernable, 120, 90, Normal
73, Moldain, Yarthmont, 18, 95, 75, Moderate Rain (<3/4 inch), 85, 10, Prevailing Direction, 115, 85, Normal
74, Nytdain, Yarthmont, 19, 100, 80, No Precipitation, 75, 0, Indescernable, 120, 90, Normal
75, Loshdain, Yarthmont, 20, 95, 75, No Precipitation, 87, 0, Indescernable, 115, 85, Normal
76, Soladain, Yarthmont, 21, 95, 75, No Precipitation, 79, 0, Indescernable, 115, 85, Normal
77, Lunadain, Yarthmont, 22, 100, 80, Heavy Rain (<1.5 inch), 71, 0, Indescernable, 120, 90, Normal
78, Gromdain, Yarthmont, 23, 90, 75, Moderate Rain (<3/4 inch), 84, 10, From Arctic, 105, 85, Normal
79, Tserdain, Yarthmont, 24, 90, 75, No Precipitation, 71, 10, Prevailing Direction, 105, 85, Normal
80, Moldain, Yarthmont, 25, 90, 75, No Precipitation, 76, 10, Prevailing Direction, 105, 85, Normal
81, Nytdain, Yarthmont, 26, 100, 80, Heavy Rain (<1.5 inch), 79, 0, Indescernable, 120, 90, Morning Mist/Fog: 4 hours
82, Loshdain, Yarthmont, 27, 100, 80, Heavy Rain (<1.5 inch), 83, 0, Indescernable, 120, 90, Normal
83, Soladain, Yarthmont, 28, 95, 75, Heavy Rain (<1.5 inch), 74, 10, Prevailing Direction, 115, 85, Normal
84, Lunadain, Klairmont, 1, 95, 75, No Precipitation, 89, 10, Prevailing Direction, 115, 85, Normal
85, Gromdain, Klairmont, 2, 100, 80, No Precipitation, 89, 0, Indescernable, 120, 90, Normal
86, Tserdain, Klairmont, 3, 100, 80, No Precipitation, 72, 0, Indescernable, 120, 90, Normal
87, Moldain, Klairmont, 4, 100, 80, No Precipitation, 90, 0, Indescernable, 120, 90, Normal
88, Nytdain, Klairmont, 5, 95, 75, Heavy Rain (<1.5 inch), 82, 10, Prevailing Direction, 115, 85, Normal
89, Loshdain, Klairmont, 6, 95, 75, No Precipitation, 80, 10, Prevailing Direction, 115, 85, Normal
90, Soladain, Klairmont, 7, 95, 75, No Precipitation, 89, 10, Prevailing Direction, 115, 85, Normal
91, Lunadain, Klairmont, 8, 95, 75, No Precipitation, 82, 10, Prevailing Direction, 115, 85, Normal
92, Gromdain, Klairmont, 9, 95, 75, No Precipitation, 76, 10, Prevailing Direction, 115, 85, Normal
93, Tserdain, Klairmont, 10, 100, 80, Moderate Rain (<3/4 inch), 88, 0, Indescernable, 120, 90, Normal
94, Moldain, Klairmont, 11, 90, 75, No Precipitation, 89, 15, Prevailing Direction, 105, 85, Normal
95, Nytdain, Klairmont, 12, 90, 75, No Precipitation, 73, 15, Prevailing Direction, 105, 85, Normal
96, Loshdain, Klairmont, 13, 95, 75, No Precipitation, 87, 0, Indescernable, 115, 85, Normal
97, Soladain, Klairmont, 14, 90, 75, No Precipitation, 71, 15, Prevailing Direction, 105, 85, Normal
98, Lunadain, Klairmont, 15, 95, 75, No Precipitation, 71, 0, Indescernable, 115, 85, Normal
99, Gromdain, Klairmont, 16, 95, 75, Heavy Rain (<1.5 inch), 74, 0, Indescernable, 115, 85, Coldwave
100, Tserdain, Klairmont, 17, 95, 75, Moderate Rain (<3/4 inch), 89, 0, Indescernable, 115, 85, Coldwave
101, Moldain, Klairmont, 18, 95, 75, Moderate Rain (<3/4 inch), 79, 0, Indescernable, 115, 85, Coldwave
102, Nytdain, Klairmont, 19, 95, 75, No Precipitation, 74, 0, Indescernable, 115, 85, Coldwave
103, Loshdain, Klairmont, 20, 75, 55, No Precipitation, 85, 15, Prevailing Direction, 85, 65, Normal
104, Soladain, Klairmont, 21, 75, 55, No Precipitation, 79, 30, Prevailing Direction, 80, 60, Normal
105, Lunadain, Klairmont, 22, 80, 65, No Precipitation, 81, 15, Prevailing Direction, 90, 75, Normal
106, Gromdain, Klairmont, 23, 80, 65, No Precipitation, 77, 15, Prevailing Direction, 90, 75, Normal
107, Tserdain, Klairmont, 24, 80, 60, No Precipitation, 85, 30, Prevailing Direction, 85, 65, Normal
108, Moldain, Klairmont, 25, 85, 65, Heavy Rain (<1.5 inch), 74, 20, From Tropics, 95, 70, Normal
109, Nytdain, Klairmont, 26, 80, 65, No Precipitation, 75, 35, Prevailing Direction, 85, 70, Normal
110, Loshdain, Klairmont, 27, 85, 65, Heavy Rain (<1.5 inch), 84, 25, Prevailing Direction, 95, 70, Normal
111, Soladain, Klairmont, 28, 80, 65, Moderate Rain (<3/4 inch), 76, 35, Prevailing Direction, 85, 70, Normal
112, Lunadain, Felmont, 1, 75, 55, No Precipitation, 80, 45, From Arctic, 80, 55, Normal
113, Gromdain, Felmont, 2, 75, 55, Moderate Rain (<3/4 inch), 77, 45, Prevailing Direction, 80, 55, Normal
114, Tserdain, Felmont, 3, 75, 55, No Precipitation, 79, 45, Prevailing Direction, 80, 55, Normal
115, Moldain, Felmont, 4, 80, 60, No Precipitation, 81, 45, Prevailing Direction, 85, 60, Normal
116, Nytdain, Felmont, 5, 80, 60, No Precipitation, 83, 45, Prevailing Direction, 85, 60, Normal
117, Loshdain, Felmont, 6, 75, 55, Heavy Rain (<1.5 inch), 86, 45, Prevailing Direction, 80, 55, Normal
118, Soladain, Felmont, 7, 75, 55, Downpour Rain (>1.5 inch), 77, 0, Indescernable, 85, 65, Normal
119, Lunadain, Felmont, 8, 80, 60, Heavy Rain (<1.5 inch), 89, 0, Indescernable, 90, 70, Normal
120, Gromdain, Felmont, 9, 80, 60, No Precipitation, 88, 0, Indescernable, 90, 70, Normal
121, Tserdain, Felmont, 10, 85, 65, Downpour Rain (>1.5 inch), 89, 0, Indescernable, 100, 75, Normal
122, Moldain, Felmont, 11, 80, 65, Heavy Rain (<1.5 inch), 86, 10, Prevailing Direction, 90, 75, Normal
123, Nytdain, Felmont, 12, 85, 65, Heavy Rain (<1.5 inch), 86, 0, Indescernable, 100, 75, Normal
124, Loshdain, Felmont, 13, 80, 65, Heavy Rain (<1.5 inch), 89, 10, Prevailing Direction, 90, 75, Normal
125, Soladain, Felmont, 14, 85, 65, Downpour Rain (>1.5 inch), 73, 0, Indescernable, 100, 75, Normal
126, Lunadain, Felmont, 15, 80, 65, Heavy Rain (<1.5 inch), 84, 10, Prevailing Direction, 90, 75, Normal
127, Gromdain, Felmont, 16, 85, 65, No Precipitation, 80, 0, Indescernable, 100, 75, Normal
128, Tserdain, Felmont, 17, 80, 60, Moderate Rain (<3/4 inch), 90, 10, From Arctic, 90, 70, Normal
129, Moldain, Felmont, 18, 80, 65, No Precipitation, 82, 0, Indescernable, 90, 75, Normal
130, Nytdain, Felmont, 19, 85, 65, Moderate Rain (<3/4 inch), 73, 0, Indescernable, 100, 75, Normal
131, Loshdain, Felmont, 20, 85, 65, No Precipitation, 75, 0, Indescernable, 100, 75, Normal
132, Soladain, Felmont, 21, 80, 65, No Precipitation, 78, 15, Prevailing Direction, 90, 75, Normal
133, Lunadain, Felmont, 22, 80, 65, No Precipitation, 71, 15, Prevailing Direction, 90, 75, Normal
134, Gromdain, Felmont, 23, 80, 60, No Precipitation, 72, 30, Prevailing Direction, 85, 65, Normal
135, Tserdain, Felmont, 24, 80, 65, Moderate Rain (<3/4 inch), 76, 20, Prevailing Direction, 85, 70, Normal
136, Moldain, Felmont, 25, 80, 60, No Precipitation, 75, 35, Prevailing Direction, 85, 65, Normal
137, Nytdain, Felmont, 26, 80, 65, No Precipitation, 89, 20, Prevailing Direction, 85, 70, Normal
138, Loshdain, Felmont, 27, 80, 65, No Precipitation, 84, 20, Prevailing Direction, 85, 70, Normal
139, Soladain, Felmont, 28, 80, 65, No Precipitation, 83, 20, Prevailing Direction, 85, 70, Normal
140, Lunadain, Fyrmont, 1, 80, 65, No Precipitation, 84, 20, Prevailing Direction, 85, 70, Normal
141, Gromdain, Fyrmont, 2, 85, 65, Heavy Rain (<1.5 inch), 80, 10, Prevailing Direction, 100, 75, Normal
142, Tserdain, Fyrmont, 3, 90, 70, Moderate Rain (<3/4 inch), 78, 0, Indescernable, 105, 80, Normal
143, Moldain, Fyrmont, 4, 85, 65, Heavy Rain (<1.5 inch), 85, 10, From Arctic, 100, 75, Normal
144, Nytdain, Fyrmont, 5, 85, 70, Downpour Rain (>1.5 inch), 82, 0, Indescernable, 100, 80, Normal
145, Loshdain, Fyrmont, 6, 85, 70, No Precipitation, 84, 0, Indescernable, 100, 80, Normal
146, Soladain, Fyrmont, 7, 90, 70, Heavy Rain (<1.5 inch), 79, 0, Indescernable, 105, 80, Normal
147, Lunadain, Fyrmont, 8, 85, 70, No Precipitation, 88, 15, Prevailing Direction, 100, 80, Normal
148, Gromdain, Fyrmont, 9, 85, 65, No Precipitation, 90, 30, Prevailing Direction, 95, 70, Normal
149, Tserdain, Fyrmont, 10, 85, 65, No Precipitation, 88, 30, Prevailing Direction, 95, 70, Normal
150, Moldain, Fyrmont, 11, 85, 70, No Precipitation, 76, 15, Prevailing Direction, 100, 80, Normal
151, Nytdain, Fyrmont, 12, 85, 70, No Precipitation, 82, 15, Prevailing Direction, 100, 80, Normal
152, Loshdain, Fyrmont, 13, 90, 75, No Precipitation, 79, 0, Indescernable, 105, 85, Normal
153, Soladain, Fyrmont, 14, 85, 70, No Precipitation, 79, 15, From Arctic, 100, 80, Normal
154, Lunadain, Fyrmont, 15, 85, 70, No Precipitation, 89, 15, Prevailing Direction, 100, 80, Normal
155, Gromdain, Fyrmont, 16, 90, 75, Downpour Rain (>1.5 inch), 72, 5, From Tropics, 105, 85, Normal
156, Tserdain, Fyrmont, 17, 90, 75, No Precipitation, 77, 5, Prevailing Direction, 105, 85, Normal
157, Moldain, Fyrmont, 18, 90, 70, No Precipitation, 84, 20, Prevailing Direction, 100, 75, Normal
158, Nytdain, Fyrmont, 19, 85, 70, Heavy Rain (<1.5 inch), 86, 30, Prevailing Direction, 95, 75, Normal
159, Loshdain, Fyrmont, 20, 90, 75, Downpour Rain (>1.5 inch), 78, 20, From Tropics, 100, 80, Normal
160, Soladain, Fyrmont, 21, 90, 75, No Precipitation, 71, 20, Prevailing Direction, 100, 80, Normal
161, Lunadain, Fyrmont, 22, 85, 70, No Precipitation, 80, 35, From Arctic, 95, 75, Normal
162, Gromdain, Fyrmont, 23, 80, 65, Heavy Rain (<1.5 inch), 78, 45, From Arctic, 85, 65, Normal
163, Tserdain, Fyrmont, 24, 80, 65, No Precipitation, 78, 45, Prevailing Direction, 85, 65, Normal
164, Moldain, Fyrmont, 25, 80, 65, No Precipitation, 79, 45, Prevailing Direction, 85, 65, Normal
165, Nytdain, Fyrmont, 26, 85, 70, No Precipitation, 74, 30, From Tropics, 95, 75, Normal
166, Loshdain, Fyrmont, 27, 85, 65, No Precipitation, 88, 45, Prevailing Direction, 90, 65, Normal
167, Soladain, Fyrmont, 28, 80, 65, No Precipitation, 83, 45, Prevailing Direction, 85, 65, Normal
168, Lunadain, Ambyrmont, 1, 80, 60, Heavy Rain (<1.5 inch), 76, 45, Prevailing Direction, 85, 60, Normal
169, Gromdain, Ambyrmont, 2, 80, 60, No Precipitation, 83, 45, Prevailing Direction, 85, 60, Normal
170, Tserdain, Ambyrmont, 3, 75, 55, No Precipitation, 86, 45, Prevailing Direction, 80, 55, Normal
171, Moldain, Ambyrmont, 4, 80, 65, Heavy Rain (<1.5 inch), 89, 35, From Tropics, 85, 70, Normal
172, Nytdain, Ambyrmont, 5, 80, 60, Heavy Rain (<1.5 inch), 81, 45, Prevailing Direction, 85, 60, Normal
173, Loshdain, Ambyrmont, 6, 80, 65, Heavy Rain (<1.5 inch), 88, 35, Prevailing Direction, 85, 70, Normal
174, Soladain, Ambyrmont, 7, 80, 60, No Precipitation, 72, 45, Prevailing Direction, 85, 60, Normal
175, Lunadain, Ambyrmont, 8, 75, 55, Moderate Rain (<3/4 inch), 84, 45, Prevailing Direction, 80, 55, Normal
176, Gromdain, Ambyrmont, 9, 80, 60, Moderate Rain (<3/4 inch), 84, 35, Prevailing Direction, 85, 65, Normal
177, Tserdain, Ambyrmont, 10, 85, 65, No Precipitation, 89, 20, From Tropics, 95, 70, Normal
178, Moldain, Ambyrmont, 11, 85, 70, Moderate Rain (<3/4 inch), 76, 10, Prevailing Direction, 100, 80, Normal
179, Nytdain, Ambyrmont, 12, 90, 70, No Precipitation, 74, 0, Indescernable, 105, 80, Normal
180, Loshdain, Ambyrmont, 13, 90, 70, No Precipitation, 80, 0, Indescernable, 105, 80, Normal
181, Soladain, Ambyrmont, 14, 90, 70, No Precipitation, 90, 0, Indescernable, 105, 80, Normal
182, Lunadain, Ambyrmont, 15, 90, 75, Heavy Rain (<1.5 inch), 81, 0, Indescernable, 105, 85, Normal
183, Gromdain, Ambyrmont, 16, 90, 75, No Precipitation, 87, 0, Indescernable, 105, 85, Normal
184, Tserdain, Ambyrmont, 17, 90, 70, Moderate Rain (<3/4 inch), 71, 10, Prevailing Direction, 105, 80, Normal
185, Moldain, Ambyrmont, 18, 85, 70, Moderate Rain (<3/4 inch), 74, 20, Prevailing Direction, 95, 75, Normal
186, Nytdain, Ambyrmont, 19, 90, 75, Heavy Rain (<1.5 inch), 86, 10, From Tropics, 105, 85, Normal
187, Loshdain, Ambyrmont, 20, 95, 75, Heavy Rain (<1.5 inch), 89, 0, Indescernable, 115, 85, Normal
188, Soladain, Ambyrmont, 21, 85, 70, No Precipitation, 75, 15, From Arctic, 100, 80, Normal
189, Lunadain, Ambyrmont, 22, 85, 65, No Precipitation, 79, 30, Prevailing Direction, 95, 70, Normal
190, Gromdain, Ambyrmont, 23, 85, 65, No Precipitation, 72, 30, Prevailing Direction, 95, 70, Normal
191, Tserdain, Ambyrmont, 24, 85, 65, No Precipitation, 71, 30, Prevailing Direction, 95, 70, Normal
192, Moldain, Ambyrmont, 25, 90, 70, Heavy Rain (<1.5 inch), 81, 20, From Tropics, 100, 75, Normal
193, Nytdain, Ambyrmont, 26, 90, 75, Moderate Rain (<3/4 inch), 75, 10, Prevailing Direction, 105, 85, Normal
194, Loshdain, Ambyrmont, 27, 90, 70, No Precipitation, 82, 25, Prevailing Direction, 100, 75, Normal
195, Soladain, Ambyrmont, 28, 90, 70, No Precipitation, 84, 25, Prevailing Direction, 100, 75, Normal
196, Lunadain, Sviftmont, 1, 90, 75, Moderate Rain (<3/4 inch), 88, 15, Prevailing Direction, 105, 85, Normal
197, Gromdain, Sviftmont, 2, 90, 75, Moderate Rain (<3/4 inch), 75, 5, Prevailing Direction, 105, 85, Normal
198, Tserdain, Sviftmont, 3, 90, 75, Heavy Rain (<1.5 inch), 78, 0, Indescernable, 105, 85, Normal
199, Moldain, Sviftmont, 4, 90, 70, No Precipitation, 85, 0, Indescernable, 105, 80, Normal
200, Nytdain, Sviftmont, 5, 90, 75, Moderate Rain (<3/4 inch), 85, 0, Indescernable, 105, 85, Normal
201, Loshdain, Sviftmont, 6, 85, 70, Heavy Rain (<1.5 inch), 78, 10, From Arctic, 100, 80, Normal
202, Soladain, Sviftmont, 7, 80, 65, Moderate Rain (<3/4 inch), 78, 20, From Arctic, 85, 70, Normal
203, Lunadain, Sviftmont, 8, 90, 70, Heavy Rain (<1.5 inch), 80, 0, Indescernable, 105, 80, Normal
204, Gromdain, Sviftmont, 9, 90, 75, No Precipitation, 73, 0, Indescernable, 105, 85, Normal
205, Tserdain, Sviftmont, 10, 90, 75, Heavy Rain (<1.5 inch), 84, 0, Indescernable, 105, 85, Heatwave
206, Moldain, Sviftmont, 11, 90, 75, Heavy Rain (<1.5 inch), 84, 10, From Arctic, 105, 85, Heatwave
207, Nytdain, Sviftmont, 12, 90, 75, Heavy Rain (<1.5 inch), 80, 0, Indescernable, 105, 85, Heatwave
208, Loshdain, Sviftmont, 13, 90, 70, No Precipitation, 79, 0, Indescernable, 105, 80, Normal
209, Soladain, Sviftmont, 14, 90, 75, Heavy Rain (<1.5 inch), 87, 0, Indescernable, 105, 85, Normal
210, Lunadain, Sviftmont, 15, 85, 70, No Precipitation, 85, 15, Prevailing Direction, 100, 80, Normal
211, Gromdain, Sviftmont, 16, 90, 75, No Precipitation, 82, 0, Indescernable, 105, 85, Normal
212, Tserdain, Sviftmont, 17, 85, 65, No Precipitation, 89, 15, From Arctic, 100, 75, Normal
213, Moldain, Sviftmont, 18, 80, 60, Heavy Rain (<1.5 inch), 81, 25, From Arctic, 85, 65, Normal
214, Nytdain, Sviftmont, 19, 80, 65, Heavy Rain (<1.5 inch), 81, 15, Prevailing Direction, 90, 75, Normal
215, Loshdain, Sviftmont, 20, 85, 65, Heavy Rain (<1.5 inch), 71, 5, Prevailing Direction, 100, 75, Normal
216, Soladain, Sviftmont, 21, 80, 65, No Precipitation, 78, 20, Prevailing Direction, 85, 70, Normal
217, Lunadain, Sviftmont, 22, 80, 60, No Precipitation, 89, 35, Prevailing Direction, 85, 65, Normal
218, Gromdain, Sviftmont, 23, 70, 55, Heavy Rain (<1.5 inch), 79, 45, From Arctic, 70, 55, Normal
219, Tserdain, Sviftmont, 24, 70, 55, No Precipitation, 80, 45, Prevailing Direction, 70, 55, Normal
220, Moldain, Sviftmont, 25, 70, 50, Moderate Rain (<3/4 inch), 86, 45, Prevailing Direction, 70, 50, Normal
221, Nytdain, Sviftmont, 26, 70, 50, No Precipitation, 83, 45, Prevailing Direction, 70, 50, Normal
222, Loshdain, Sviftmont, 27, 65, 45, Heavy Rain (<1.5 inch), 76, 45, From Arctic, 65, 45, Normal
223, Soladain, Sviftmont, 28, 70, 50, No Precipitation, 82, 45, Prevailing Direction, 70, 50, Normal
224, Lunadain, Eirmont, 1, 70, 55, Heavy Rain (<1.5 inch), 77, 35, Prevailing Direction, 75, 60, Normal
225, Gromdain, Eirmont, 2, 70, 50, No Precipitation, 85, 45, Prevailing Direction, 70, 50, Normal
226, Tserdain, Eirmont, 3, 70, 55, Heavy Rain (<1.5 inch), 88, 35, Prevailing Direction, 75, 60, Normal
227, Moldain, Eirmont, 4, 70, 50, Heavy Rain (<1.5 inch), 73, 45, Prevailing Direction, 70, 50, Normal
228, Nytdain, Eirmont, 5, 65, 45, Heavy Rain (<1.5 inch), 86, 45, Prevailing Direction, 65, 45, Normal
229, Loshdain, Eirmont, 6, 70, 55, No Precipitation, 78, 30, From Tropics, 75, 60, Normal
230, Soladain, Eirmont, 7, 70, 50, Moderate Rain (<3/4 inch), 74, 40, Prevailing Direction, 70, 50, Normal
231, Lunadain, Eirmont, 8, 75, 55, No Precipitation, 72, 25, From Tropics, 80, 60, Normal
232, Gromdain, Eirmont, 9, 75, 55, No Precipitation, 88, 25, Prevailing Direction, 80, 60, Normal
233, Tserdain, Eirmont, 10, 70, 55, No Precipitation, 78, 40, Prevailing Direction, 70, 55, Normal
234, Moldain, Eirmont, 11, 70, 50, No Precipitation, 90, 45, Prevailing Direction, 70, 50, Normal
235, Nytdain, Eirmont, 12, 70, 55, No Precipitation, 90, 30, Prevailing Direction, 75, 60, Normal
236, Loshdain, Eirmont, 13, 70, 50, Downpour Rain (>1.5 inch), 77, 40, Prevailing Direction, 70, 50, Normal
237, Soladain, Eirmont, 14, 75, 55, Heavy Rain (<1.5 inch), 73, 30, From Tropics, 80, 60, Normal
