day, weekday, month, monthday, hi, lo, precip, humiditymod, wind, windir, eff_high, eff_low, spec
97, Soladain, Klairmont, 14, 90, 70, No Precipitation, 31, 0, Indescernable, 95, 70, Particle Storm
98, Lunadain, Klairmont, 15, 90, 75, No Precipitation, 31, 0, Indescernable, 95, 80, Normal
99, Gromdain, Klairmont, 16, 85, 70, No Precipitation, 33, 10, From Arctic, 90, 70, Normal
100, Tserdain, Klairmont, 17, 85, 70, No Precipitation, 21, 20, From Arctic, 90, 70, Normal
101, Moldain, Klairmont, 18, 85, 70, No Precipitation, 32, 0, Indescernable, 90, 70, Particle Storm
102, Nytdain, Klairmont, 19, 90, 75, No Precipitation, 21, 0, Indescernable, 95, 80, Normal
103, Loshdain, Klairmont, 20, 90, 70, No Precipitation, 38, 10, Prevailing Direction, 95, 70, Normal
104, Soladain, Klairmont, 21, 90, 70, No Precipitation, 40, 10, Prevailing Direction, 95, 70, Normal
105, Lunadain, Klairmont, 22, 90, 75, No Precipitation, 35, 0, Indescernable, 95, 80, Normal
106, Gromdain, Klairmont, 23, 95, 75, No Precipitation, 24, 0, Indescernable, 105, 80, Normal
107, Tserdain, Klairmont, 24, 95, 75, No Precipitation, 40, 0, Indescernable, 105, 80, Normal
108, Moldain, Klairmont, 25, 95, 75, No Precipitation, 21, 0, Indescernable, 105, 80, Normal
109, Nytdain, Klairmont, 26, 100, 80, No Precipitation, 39, 0, Indescernable, 110, 85, Normal
110, Loshdain, Klairmont, 27, 115, 85, Trace Rain (<1/8 inch), 32, 0, Indescernable, 125, 90, Normal
111, Soladain, Klairmont, 28, 115, 85, Trace Rain (<1/8 inch), 40, 0, Indescernable, 125, 90, Normal
112, Lunadain, Felmont, 1, 115, 85, Trace Rain (<1/8 inch), 22, 0, Indescernable, 125, 90, Normal
113, Gromdain, Felmont, 2, 115, 85, No Precipitation, 33, 0, Indescernable, 125, 90, Normal
114, Tserdain, Felmont, 3, 115, 85, No Precipitation, 32, 0, Indescernable, 125, 90, Normal
115, Moldain, Felmont, 4, 115, 85, No Precipitation, 26, 0, Indescernable, 125, 90, Normal
116, Nytdain, Felmont, 5, 115, 85, No Precipitation, 30, 0, Indescernable, 125, 90, Normal
117, Loshdain, Felmont, 6, 115, 85, No Precipitation, 39, 0, Indescernable, 125, 90, Normal
118, Soladain, Felmont, 7, 100, 80, No Precipitation, 25, 15, Prevailing Direction, 110, 85, Normal
119, Lunadain, Felmont, 8, 95, 75, No Precipitation, 22, 25, Prevailing Direction, 100, 75, Normal
120, Gromdain, Felmont, 9, 90, 70, No Precipitation, 32, 40, From Arctic, 90, 70, Normal
121, Tserdain, Felmont, 10, 85, 70, No Precipitation, 40, 45, Prevailing Direction, 85, 70, Normal
122, Moldain, Felmont, 11, 90, 70, No Precipitation, 31, 45, Prevailing Direction, 90, 70, Normal
123, Nytdain, Felmont, 12, 90, 75, No Precipitation, 31, 35, Prevailing Direction, 95, 75, Normal
124, Loshdain, Felmont, 13, 100, 80, No Precipitation, 22, 25, From Tropics, 105, 80, Normal
125, Soladain, Felmont, 14, 115, 85, No Precipitation, 25, 15, From Tropics, 125, 90, Normal
126, Lunadain, Felmont, 15, 115, 85, Trace Rain (<1/8 inch), 30, 5, Prevailing Direction, 125, 90, Normal
127, Gromdain, Felmont, 16, 100, 80, No Precipitation, 25, 20, Prevailing Direction, 105, 80, Normal
128, Tserdain, Felmont, 17, 95, 75, Trace Rain (<1/8 inch), 33, 30, Prevailing Direction, 100, 75, Normal
129, Moldain, Felmont, 18, 90, 75, No Precipitation, 21, 45, Prevailing Direction, 90, 75, Normal
130, Nytdain, Felmont, 19, 100, 80, Trace Rain (<1/8 inch), 38, 35, From Tropics, 105, 80, Normal
131, Loshdain, Felmont, 20, 100, 80, No Precipitation, 32, 35, Prevailing Direction, 105, 80, Normal
132, Soladain, Felmont, 21, 105, 80, No Precipitation, 27, 25, Prevailing Direction, 110, 80, Normal
133, Lunadain, Felmont, 22, 90, 75, Trace Rain (<1/8 inch), 39, 60, Prevailing, 90, 75, Gale
134, Gromdain, Felmont, 23, 85, 70, Trace Rain (<1/8 inch), 33, 45, From Arctic, 85, 70, Normal
135, Tserdain, Felmont, 24, 85, 70, No Precipitation, 37, 45, Prevailing Direction, 85, 70, Normal
136, Moldain, Felmont, 25, 85, 70, No Precipitation, 39, 45, From Arctic, 85, 70, Normal
137, Nytdain, Felmont, 26, 85, 70, Trace Rain (<1/8 inch), 32, 45, Prevailing Direction, 85, 70, Normal
138, Loshdain, Felmont, 27, 85, 70, No Precipitation, 31, 0, Indescernable, 90, 70, Particle Storm
139, Soladain, Felmont, 28, 90, 70, No Precipitation, 21, 0, Indescernable, 95, 70, Normal
140, Lunadain, Fyrmont, 1, 85, 70, No Precipitation, 23, 15, Prevailing Direction, 90, 70, Normal
141, Gromdain, Fyrmont, 2, 90, 70, No Precipitation, 37, 5, Prevailing Direction, 95, 70, Normal
142, Tserdain, Fyrmont, 3, 80, 65, No Precipitation, 35, 0, Indescernable, 85, 65, Particle Storm
143, Moldain, Fyrmont, 4, 85, 70, No Precipitation, 38, 0, Indescernable, 90, 70, Normal
144, Nytdain, Fyrmont, 5, 85, 65, No Precipitation, 36, 10, Prevailing Direction, 90, 65, Normal
145, Loshdain, Fyrmont, 6, 80, 65, No Precipitation, 27, 25, Prevailing Direction, 80, 65, Normal
146, Soladain, Fyrmont, 7, 85, 65, No Precipitation, 37, 15, Prevailing Direction, 90, 65, Normal
147, Lunadain, Fyrmont, 8, 90, 75, No Precipitation, 40, 0, Indescernable, 95, 80, Drought
148, Gromdain, Fyrmont, 9, 95, 75, No Precipitation, 40, 0, Indescernable, 105, 80, Drought
149, Tserdain, Fyrmont, 10, 105, 80, No Precipitation, 27, 0, Indescernable, 115, 85, Drought
150, Moldain, Fyrmont, 11, 100, 80, No Precipitation, 33, 10, Prevailing Direction, 110, 85, Drought
151, Nytdain, Fyrmont, 12, 95, 75, No Precipitation, 22, 20, Prevailing Direction, 100, 75, Drought
152, Loshdain, Fyrmont, 13, 95, 75, No Precipitation, 36, 20, Prevailing Direction, 100, 75, Drought
153, Soladain, Fyrmont, 14, 95, 75, No Precipitation, 28, 20, Prevailing Direction, 100, 75, Drought
154, Lunadain, Fyrmont, 15, 90, 75, No Precipitation, 24, 30, Prevailing Direction, 95, 75, Drought
155, Gromdain, Fyrmont, 16, 95, 75, No Precipitation, 37, 20, Prevailing Direction, 100, 75, Drought
156, Tserdain, Fyrmont, 17, 100, 80, No Precipitation, 22, 5, Prevailing Direction, 110, 85, Normal
157, Moldain, Fyrmont, 18, 105, 80, No Precipitation, 28, 0, Indescernable, 115, 85, Normal
158, Nytdain, Fyrmont, 19, 95, 75, No Precipitation, 22, 15, Prevailing Direction, 105, 80, Normal
159, Loshdain, Fyrmont, 20, 90, 70, No Precipitation, 24, 30, From Arctic, 95, 70, Normal
160, Soladain, Fyrmont, 21, 90, 70, No Precipitation, 26, 30, Prevailing Direction, 95, 70, Normal
161, Lunadain, Fyrmont, 22, 90, 75, No Precipitation, 26, 20, Prevailing Direction, 95, 75, Normal
162, Gromdain, Fyrmont, 23, 90, 75, No Precipitation, 29, 20, Prevailing Direction, 95, 75, Normal
163, Tserdain, Fyrmont, 24, 95, 75, No Precipitation, 22, 5, Prevailing Direction, 105, 80, Normal
164, Moldain, Fyrmont, 25, 95, 75, No Precipitation, 39, 5, Prevailing Direction, 105, 80, Normal
165, Nytdain, Fyrmont, 26, 105, 80, No Precipitation, 22, 0, Indescernable, 115, 85, Normal
166, Loshdain, Fyrmont, 27, 105, 80, No Precipitation, 36, 0, Indescernable, 115, 85, Normal
167, Soladain, Fyrmont, 28, 105, 80, No Precipitation, 37, 0, Indescernable, 115, 85, Heatwave
168, Lunadain, Ambyrmont, 1, 105, 80, No Precipitation, 26, 10, Prevailing Direction, 115, 85, Heatwave
169, Gromdain, Ambyrmont, 2, 105, 80, No Precipitation, 23, 25, From Arctic, 110, 80, Heatwave
170, Tserdain, Ambyrmont, 3, 105, 80, No Precipitation, 22, 40, Prevailing Direction, 105, 80, Heatwave
171, Moldain, Ambyrmont, 4, 105, 80, No Precipitation, 23, 30, Prevailing Direction, 110, 80, Heatwave
172, Nytdain, Ambyrmont, 5, 105, 80, No Precipitation, 22, 20, From Tropics, 110, 80, Heatwave
173, Loshdain, Ambyrmont, 6, 105, 80, No Precipitation, 28, 5, From Tropics, 115, 85, Normal
174, Soladain, Ambyrmont, 7, 100, 80, Trace Rain (<1/8 inch), 32, 15, Prevailing Direction, 110, 85, Normal
175, Lunadain, Ambyrmont, 8, 100, 80, No Precipitation, 28, 15, Prevailing Direction, 110, 85, Normal
176, Gromdain, Ambyrmont, 9, 90, 70, No Precipitation, 33, 0, Indescernable, 95, 70, Particle Storm
177, Tserdain, Ambyrmont, 10, 90, 70, No Precipitation, 39, 0, Indescernable, 95, 70, Normal
178, Moldain, Ambyrmont, 11, 90, 70, No Precipitation, 24, 0, Indescernable, 95, 70, Normal
179, Nytdain, Ambyrmont, 12, 90, 75, No Precipitation, 37, 0, Indescernable, 95, 80, Normal
180, Loshdain, Ambyrmont, 13, 95, 75, No Precipitation, 40, 0, Indescernable, 105, 80, Normal
181, Soladain, Ambyrmont, 14, 90, 75, No Precipitation, 39, 10, Prevailing Direction, 95, 80, Normal
182, Lunadain, Ambyrmont, 15, 90, 70, No Precipitation, 37, 20, Prevailing Direction, 95, 70, Normal
183, Gromdain, Ambyrmont, 16, 90, 70, No Precipitation, 39, 20, Prevailing Direction, 95, 70, Normal
184, Tserdain, Ambyrmont, 17, 90, 75, No Precipitation, 38, 5, Prevailing Direction, 95, 80, Normal
185, Moldain, Ambyrmont, 18, 100, 80, No Precipitation, 24, 0, Indescernable, 110, 85, Normal
186, Nytdain, Ambyrmont, 19, 105, 80, No Precipitation, 33, 0, Indescernable, 115, 85, Normal
187, Loshdain, Ambyrmont, 20, 105, 80, No Precipitation, 36, 0, Indescernable, 115, 85, Normal
188, Soladain, Ambyrmont, 21, 100, 80, No Precipitation, 37, 0, Indescernable, 110, 85, Normal
189, Lunadain, Ambyrmont, 22, 105, 80, No Precipitation, 31, 0, Indescernable, 115, 85, Normal
190, Gromdain, Ambyrmont, 23, 90, 75, No Precipitation, 32, 15, From Arctic, 95, 80, Normal
191, Tserdain, Ambyrmont, 24, 95, 75, No Precipitation, 34, 0, Indescernable, 105, 80, Normal
192, Moldain, Ambyrmont, 25, 95, 75, No Precipitation, 26, 0, Indescernable, 105, 80, Normal
193, Nytdain, Ambyrmont, 26, 90, 70, No Precipitation, 21, 10, From Arctic, 95, 70, Normal
194, Loshdain, Ambyrmont, 27, 85, 70, No Precipitation, 26, 25, Prevailing Direction, 90, 70, Normal
195, Soladain, Ambyrmont, 28, 85, 65, No Precipitation, 34, 40, Prevailing Direction, 85, 65, Normal
196, Lunadain, Sviftmont, 1, 80, 65, No Precipitation, 40, 45, Prevailing Direction, 80, 65, Normal
197, Gromdain, Sviftmont, 2, 85, 65, Trace Rain (<1/8 inch), 21, 35, Prevailing Direction, 90, 65, Normal
198, Tserdain, Sviftmont, 3, 90, 70, No Precipitation, 30, 20, From Tropics, 95, 70, Normal
199, Moldain, Sviftmont, 4, 85, 70, No Precipitation, 25, 30, Prevailing Direction, 90, 70, Normal
200, Nytdain, Sviftmont, 5, 90, 70, No Precipitation, 26, 15, Prevailing Direction, 95, 70, Normal
201, Loshdain, Sviftmont, 6, 95, 75, No Precipitation, 36, 0, Indescernable, 105, 80, Normal
202, Soladain, Sviftmont, 7, 100, 80, No Precipitation, 34, 0, Indescernable, 110, 85, Normal
203, Lunadain, Sviftmont, 8, 90, 70, No Precipitation, 26, 15, From Arctic, 95, 70, Normal
204, Gromdain, Sviftmont, 9, 85, 70, Trace Rain (<1/8 inch), 40, 25, Prevailing Direction, 90, 70, Normal
205, Tserdain, Sviftmont, 10, 85, 70, No Precipitation, 28, 25, Prevailing Direction, 90, 70, Normal
206, Moldain, Sviftmont, 11, 90, 75, No Precipitation, 29, 10, From Tropics, 95, 80, Normal
207, Nytdain, Sviftmont, 12, 90, 70, No Precipitation, 35, 25, Prevailing Direction, 95, 70, Normal
208, Loshdain, Sviftmont, 13, 85, 70, No Precipitation, 22, 40, Prevailing Direction, 85, 70, Normal
209, Soladain, Sviftmont, 14, 90, 75, No Precipitation, 30, 25, From Tropics, 95, 75, Normal
210, Lunadain, Sviftmont, 15, 95, 75, Trace Rain (<1/8 inch), 22, 15, Prevailing Direction, 105, 80, Normal
211, Gromdain, Sviftmont, 16, 100, 80, No Precipitation, 33, 0, Indescernable, 110, 85, Normal
212, Tserdain, Sviftmont, 17, 90, 75, No Precipitation, 23, 10, From Arctic, 95, 80, Normal
213, Moldain, Sviftmont, 18, 100, 80, No Precipitation, 35, 0, Indescernable, 110, 85, Normal
214, Nytdain, Sviftmont, 19, 95, 75, No Precipitation, 22, 0, Indescernable, 105, 80, Normal
215, Loshdain, Sviftmont, 20, 95, 75, No Precipitation, 27, 0, Indescernable, 105, 80, Normal
216, Soladain, Sviftmont, 21, 90, 75, No Precipitation, 36, 10, Prevailing Direction, 95, 80, Normal
217, Lunadain, Sviftmont, 22, 90, 75, No Precipitation, 29, 10, Prevailing Direction, 95, 80, Normal
218, Gromdain, Sviftmont, 23, 85, 70, No Precipitation, 25, 25, From Arctic, 90, 70, Normal
219, Tserdain, Sviftmont, 24, 85, 65, No Precipitation, 35, 40, Prevailing Direction, 85, 65, Normal
220, Moldain, Sviftmont, 25, 80, 60, No Precipitation, 23, 45, From Arctic, 80, 60, Normal
221, Nytdain, Sviftmont, 26, 85, 65, Trace Rain (<1/8 inch), 37, 35, From Tropics, 90, 65, Normal
222, Loshdain, Sviftmont, 27, 85, 65, No Precipitation, 36, 35, Prevailing Direction, 90, 65, Normal
223, Soladain, Sviftmont, 28, 80, 65, No Precipitation, 38, 45, Prevailing Direction, 80, 65, Normal
224, Lunadain, Eirmont, 1, 85, 65, No Precipitation, 35, 35, Prevailing Direction, 90, 65, Normal
225, Gromdain, Eirmont, 2, 85, 65, No Precipitation, 28, 35, Prevailing Direction, 90, 65, Normal
226, Tserdain, Eirmont, 3, 85, 70, No Precipitation, 24, 20, Prevailing Direction, 90, 70, Normal
227, Moldain, Eirmont, 4, 80, 65, No Precipitation, 28, 35, From Arctic, 80, 65, Normal
228, Nytdain, Eirmont, 5, 70, 55, Trace Rain (<1/8 inch), 27, 0, Indescernable, 70, 55, Normal
229, Loshdain, Eirmont, 6, 75, 55, No Precipitation, 27, 0, Indescernable, 80, 55, Normal
230, Soladain, Eirmont, 7, 80, 65, No Precipitation, 22, 0, Indescernable, 85, 65, Normal
231, Lunadain, Eirmont, 8, 80, 60, No Precipitation, 21, 15, Prevailing Direction, 85, 60, Normal
232, Gromdain, Eirmont, 9, 75, 55, No Precipitation, 24, 30, Prevailing Direction, 75, 55, Normal
233, Tserdain, Eirmont, 10, 70, 55, No Precipitation, 22, 45, Prevailing Direction, 70, 55, Normal
234, Moldain, Eirmont, 11, 65, 45, No Precipitation, 32, 45, From Arctic, 65, 45, Normal
235, Nytdain, Eirmont, 12, 70, 50, No Precipitation, 38, 35, Prevailing Direction, 70, 50, Normal
236, Loshdain, Eirmont, 13, 70, 55, No Precipitation, 35, 20, Prevailing Direction, 70, 55, Normal
237, Soladain, Eirmont, 14, 80, 60, Trace Rain (<1/8 inch), 24, 10, From Tropics, 85, 60, Normal
238, Lunadain, Eirmont, 15, 70, 50, Trace Rain (<1/8 inch), 27, 0, Indescernable, 70, 50, Normal
239, Gromdain, Eirmont, 16, 65, 45, No Precipitation, 21, 15, Prevailing Direction, 65, 45, Normal
240, Tserdain, Eirmont, 17, 70, 50, No Precipitation, 22, 15, Prevailing Direction, 70, 50, Normal
241, Moldain, Eirmont, 18, 70, 55, No Precipitation, 39, 0, Indescernable, 70, 55, Normal
242, Nytdain, Eirmont, 19, 70, 55, Trace Rain (<1/8 inch), 29, 0, Indescernable, 70, 55, Heatwave
243, Loshdain, Eirmont, 20, 70, 55, No Precipitation, 39, 0, Indescernable, 70, 55, Heatwave
244, Soladain, Eirmont, 21, 70, 55, Trace Rain (<1/8 inch), 39, 0, Indescernable, 70, 55, Heatwave
245, Lunadain, Eirmont, 22, 70, 55, No Precipitation, 24, 0, Indescernable, 70, 55, Heatwave
246, Gromdain, Eirmont, 23, 70, 55, No Precipitation, 30, 10, Prevailing Direction, 70, 55, Heatwave
247, Tserdain, Eirmont, 24, 90, 70, No Precipitation, 33, 25, Prevailing Direction, 95, 70, Normal
248, Moldain, Eirmont, 25, 85, 70, Trace Rain (<1/8 inch), 21, 35, Prevailing Direction, 90, 70, Normal
249, Nytdain, Eirmont, 26, 90, 70, No Precipitation, 26, 20, Prevailing Direction, 95, 70, Normal
250, Loshdain, Eirmont, 27, 95, 75, No Precipitation, 30, 5, From Tropics, 105, 80, Normal
251, Soladain, Eirmont, 28, 90, 70, No Precipitation, 24, 20, Prevailing Direction, 95, 70, Normal
252, Lunadain, Kaldmont, 1, 85, 70, No Precipitation, 25, 30, Prevailing Direction, 90, 70, Normal
