day, weekday, month, monthday, hi, lo, precip, humiditymod, wind, windir, eff_high, eff_low, spec
82, Loshdain, Yarthmont, 27, 18, 10, Trace Snow (1/2 inch), 26, 25, Prevailing Direction, -35, -65, Normal
83, Soladain, Yarthmont, 28, 0, -10, No Precipitation, 28, 40, From Arctic, -50, -75, Normal
84, Lunadain, Klairmont, 1, 0, -10, No Precipitation, 36, 45, From Arctic, -50, -75, Normal
85, Gromdain, Klairmont, 2, 10, 0, No Precipitation, 21, 45, Prevailing Direction, -50, -75, Normal
86, Tserdain, Klairmont, 3, 25, 10, No Precipitation, 37, 35, From Tropics, -40, -75, Normal
87, Moldain, Klairmont, 4, 30, 15, Trace Snow (1/2 inch), 37, 25, Prevailing Direction, -30, -65, Normal
88, Nytdain, Klairmont, 5, 30, 15, No Precipitation, 29, 25, Prevailing Direction, -30, -65, Normal
89, Loshdain, Klairmont, 6, 30, 15, No Precipitation, 22, 25, Prevailing Direction, -30, -65, Normal
90, Soladain, Klairmont, 7, 25, 10, No Precipitation, 36, 40, Prevailing Direction, -40, -75, Normal
91, Lunadain, Klairmont, 8, 18, 10, No Precipitation, 36, 45, Prevailing Direction, -45, -75, Normal
92, Gromdain, Klairmont, 9, 25, 10, No Precipitation, 23, 35, Prevailing Direction, -40, -75, Normal
93, Tserdain, Klairmont, 10, 18, 10, No Precipitation, 34, 45, Prevailing Direction, -45, -75, Normal
94, Moldain, Klairmont, 11, 25, 10, No Precipitation, 32, 30, Prevailing Direction, -35, -70, Normal
95, Nytdain, Klairmont, 12, 30, 15, No Precipitation, 32, 15, Prevailing Direction, -20, -45, Normal
96, Loshdain, Klairmont, 13, 25, 10, No Precipitation, 23, 30, Prevailing Direction, -35, -70, Normal
97, Soladain, Klairmont, 14, 25, 10, No Precipitation, 38, 30, Prevailing Direction, -35, -70, Normal
98, Lunadain, Klairmont, 15, 30, 15, No Precipitation, 35, 20, Prevailing Direction, -25, -55, Normal
99, Gromdain, Klairmont, 16, 30, 15, No Precipitation, 23, 20, Prevailing Direction, -25, -55, Normal
100, Tserdain, Klairmont, 17, 35, 15, Trace Snow (1/2 inch), 22, 10, Prevailing Direction, -15, -30, Normal
101, Moldain, Klairmont, 18, 50, 30, No Precipitation, 37, 0, Indescernable, 50, -5, Normal
102, Nytdain, Klairmont, 19, 60, 40, No Precipitation, 22, 0, Indescernable, 60, 40, Normal
103, Loshdain, Klairmont, 20, 50, 30, No Precipitation, 24, 0, Indescernable, 50, -5, Normal
104, Soladain, Klairmont, 21, 60, 40, No Precipitation, 38, 0, Indescernable, 60, 40, Drought
105, Lunadain, Klairmont, 22, 35, 15, No Precipitation, 39, 0, Indescernable, 0, -5, Drought
106, Gromdain, Klairmont, 23, 35, 15, No Precipitation, 32, 0, Indescernable, 0, -5, Drought
107, Tserdain, Klairmont, 24, 50, 30, No Precipitation, 27, 0, Indescernable, 50, -5, Drought
108, Moldain, Klairmont, 25, 50, 30, No Precipitation, 33, 0, Indescernable, 50, -5, Drought
109, Nytdain, Klairmont, 26, 60, 40, No Precipitation, 32, 0, Indescernable, 60, 40, Drought
110, Loshdain, Klairmont, 27, 40, 20, No Precipitation, 34, 10, From Arctic, 40, -30, Drought
111, Soladain, Klairmont, 28, 40, 20, No Precipitation, 35, 0, Indescernable, 40, -5, Coldwave
112, Lunadain, Felmont, 1, 40, 20, Trace Snow (1/2 inch), 31, 0, Indescernable, 40, -5, Coldwave
113, Gromdain, Felmont, 2, 40, 20, No Precipitation, 32, 10, From Arctic, 40, -30, Coldwave
114, Tserdain, Felmont, 3, 0, -10, No Precipitation, 35, 25, From Arctic, -40, -65, Normal
115, Moldain, Felmont, 4, 10, 0, No Precipitation, 30, 25, Prevailing Direction, -40, -65, Normal
116, Nytdain, Felmont, 5, 0, -10, No Precipitation, 23, 35, Prevailing Direction, -50, -75, Normal
117, Loshdain, Felmont, 6, 10, 0, No Precipitation, 36, 25, Prevailing Direction, -40, -65, Normal
118, Soladain, Felmont, 7, 18, 10, No Precipitation, 37, 15, Prevailing Direction, -35, -45, Normal
119, Lunadain, Felmont, 8, 10, 0, No Precipitation, 34, 25, Prevailing Direction, -40, -65, Normal
120, Gromdain, Felmont, 9, 0, -10, Trace Snow (1/2 inch), 21, 35, Prevailing Direction, -50, -75, Normal
121, Tserdain, Felmont, 10, 0, -10, No Precipitation, 31, 45, Prevailing Direction, -50, -75, Normal
122, Moldain, Felmont, 11, 0, -10, No Precipitation, 38, 45, Prevailing Direction, -50, -75, Normal
123, Nytdain, Felmont, 12, 10, 0, No Precipitation, 36, 45, Prevailing Direction, -50, -75, Normal
124, Loshdain, Felmont, 13, 18, 10, Trace Snow (1/2 inch), 23, 35, Prevailing Direction, -40, -75, Normal
125, Soladain, Felmont, 14, 18, 10, No Precipitation, 23, 0, Indescernable, -5, -5, Coldwave
126, Lunadain, Felmont, 15, 18, 10, No Precipitation, 33, 15, Prevailing Direction, -35, -45, Coldwave
127, Gromdain, Felmont, 16, 18, 10, No Precipitation, 24, 15, Prevailing Direction, -35, -45, Coldwave
128, Tserdain, Felmont, 17, 18, 10, Trace Snow (1/2 inch), 23, 5, From Tropics, -5, -5, Coldwave
129, Moldain, Felmont, 18, 25, 10, No Precipitation, 37, 0, Indescernable, -5, -5, Normal
130, Nytdain, Felmont, 19, 30, 15, No Precipitation, 40, 0, Indescernable, -5, -5, Normal
131, Loshdain, Felmont, 20, 40, 20, Trace Snow (1/2 inch), 30, 0, Indescernable, 40, -5, Normal
132, Soladain, Felmont, 21, 35, 15, Trace Snow (1/2 inch), 23, 10, Prevailing Direction, -15, -30, Normal
133, Lunadain, Felmont, 22, 50, 30, No Precipitation, 32, 0, Indescernable, 50, -5, Normal
134, Gromdain, Felmont, 23, 30, 15, No Precipitation, 37, 15, From Arctic, -20, -45, Normal
135, Tserdain, Felmont, 24, 40, 20, Trace Snow (1/2 inch), 40, 5, From Tropics, 40, -5, Normal
136, Moldain, Felmont, 25, 50, 30, No Precipitation, 35, 0, Indescernable, 50, -5, Normal
137, Nytdain, Felmont, 26, 40, 20, No Precipitation, 35, 10, Prevailing Direction, 40, -30, Normal
138, Loshdain, Felmont, 27, 50, 30, No Precipitation, 34, 0, Indescernable, 50, -5, Normal
139, Soladain, Felmont, 28, 50, 30, No Precipitation, 25, 0, Indescernable, 50, -5, Normal
140, Lunadain, Fyrmont, 1, 40, 20, No Precipitation, 39, 15, Prevailing Direction, 40, -45, Normal
141, Gromdain, Fyrmont, 2, 30, 15, No Precipitation, 40, 25, From Arctic, -30, -65, Normal
142, Tserdain, Fyrmont, 3, 18, 10, Trace Snow (1/2 inch), 23, 35, From Arctic, -40, -75, Normal
143, Moldain, Fyrmont, 4, 10, 0, Trace Snow (1/2 inch), 34, 45, Prevailing Direction, -50, -75, Normal
144, Nytdain, Fyrmont, 5, 0, -10, No Precipitation, 30, 45, Prevailing Direction, -50, -75, Normal
145, Loshdain, Fyrmont, 6, 18, 10, No Precipitation, 35, 30, From Tropics, -40, -70, Normal
146, Soladain, Fyrmont, 7, 25, 10, No Precipitation, 22, 15, Prevailing Direction, -25, -45, Normal
147, Lunadain, Fyrmont, 8, 18, 10, No Precipitation, 31, 25, Prevailing Direction, -35, -65, Normal
148, Gromdain, Fyrmont, 9, 18, 10, No Precipitation, 23, 25, Prevailing Direction, -35, -65, Normal
149, Tserdain, Fyrmont, 10, 18, 10, No Precipitation, 33, 25, Prevailing Direction, -35, -65, Normal
150, Moldain, Fyrmont, 11, 10, 0, No Precipitation, 39, 40, Prevailing Direction, -50, -75, Normal
151, Nytdain, Fyrmont, 12, 10, 0, No Precipitation, 25, 0, Indescernable, -5, -5, Coldwave
152, Loshdain, Fyrmont, 13, 10, 0, No Precipitation, 37, 10, Prevailing Direction, -20, -30, Coldwave
153, Soladain, Fyrmont, 14, 10, 0, No Precipitation, 30, 0, Indescernable, -5, -5, Coldwave
154, Lunadain, Fyrmont, 15, 18, 10, No Precipitation, 24, 0, Indescernable, -5, -5, Normal
155, Gromdain, Fyrmont, 16, 25, 10, No Precipitation, 33, 0, Indescernable, -5, -5, Normal
156, Tserdain, Fyrmont, 17, 30, 15, No Precipitation, 30, 0, Indescernable, -5, -5, Normal
157, Moldain, Fyrmont, 18, 35, 15, No Precipitation, 30, 0, Indescernable, 0, -5, Normal
158, Nytdain, Fyrmont, 19, 40, 20, No Precipitation, 22, 0, Indescernable, 40, -5, Normal
159, Loshdain, Fyrmont, 20, 40, 20, No Precipitation, 25, 0, Indescernable, 40, -5, Normal
160, Soladain, Fyrmont, 21, 35, 15, Trace Snow (1/2 inch), 30, 10, Prevailing Direction, -15, -30, Normal
161, Lunadain, Fyrmont, 22, 40, 20, No Precipitation, 21, 0, Indescernable, 40, -5, Normal
162, Gromdain, Fyrmont, 23, 25, 10, No Precipitation, 33, 15, From Arctic, -25, -45, Normal
163, Tserdain, Fyrmont, 24, 0, -10, No Precipitation, 25, 0, Indescernable, -5, -5, Normal
164, Moldain, Fyrmont, 25, 18, 10, No Precipitation, 22, 0, Indescernable, -5, -5, Normal
165, Nytdain, Fyrmont, 26, 0, -10, No Precipitation, 28, 10, From Arctic, -20, -30, Normal
166, Loshdain, Fyrmont, 27, 0, -10, No Precipitation, 27, 10, Prevailing Direction, -20, -30, Normal
167, Soladain, Fyrmont, 28, 10, 0, Trace Snow (1/2 inch), 22, 0, Indescernable, -5, -5, Normal
168, Lunadain, Ambyrmont, 1, 10, 0, No Precipitation, 33, 0, Indescernable, -5, -5, Normal
169, Gromdain, Ambyrmont, 2, 0, -10, No Precipitation, 21, 15, Prevailing Direction, -35, -45, Normal
170, Tserdain, Ambyrmont, 3, 0, -10, No Precipitation, 40, 15, Prevailing Direction, -35, -45, Normal
171, Moldain, Ambyrmont, 4, -5, -20, No Precipitation, 29, 30, Prevailing Direction, -50, -70, Normal
172, Nytdain, Ambyrmont, 5, -5, -20, No Precipitation, 36, 0, Indescernable, -5, -5, Normal
173, Loshdain, Ambyrmont, 6, -5, -20, No Precipitation, 29, 15, Prevailing Direction, -35, -45, Normal
174, Soladain, Ambyrmont, 7, 10, 0, No Precipitation, 40, 0, Indescernable, -5, -5, Normal
175, Lunadain, Ambyrmont, 8, -5, -20, No Precipitation, 23, 15, From Arctic, -35, -45, Normal
176, Gromdain, Ambyrmont, 9, 0, -10, No Precipitation, 28, 15, Prevailing Direction, -35, -45, Normal
177, Tserdain, Ambyrmont, 10, -5, -20, Trace Snow (1/2 inch), 26, 25, From Arctic, -45, -65, Normal
178, Moldain, Ambyrmont, 11, 18, 10, No Precipitation, 29, 10, From Tropics, -20, -30, Normal
179, Nytdain, Ambyrmont, 12, 18, 10, No Precipitation, 38, 10, Prevailing Direction, -20, -30, Normal
180, Loshdain, Ambyrmont, 13, 25, 10, No Precipitation, 38, 0, Indescernable, -5, -5, Normal
181, Soladain, Ambyrmont, 14, 18, 10, No Precipitation, 31, 10, Prevailing Direction, -20, -30, Normal
182, Lunadain, Ambyrmont, 15, 18, 10, No Precipitation, 36, 10, Prevailing Direction, -20, -30, Normal
183, Gromdain, Ambyrmont, 16, 25, 10, No Precipitation, 31, 0, Indescernable, -5, -5, Normal
184, Tserdain, Ambyrmont, 17, 25, 10, No Precipitation, 26, 0, Indescernable, -5, -5, Normal
185, Moldain, Ambyrmont, 18, 25, 10, No Precipitation, 33, 0, Indescernable, -5, -5, Normal
186, Nytdain, Ambyrmont, 19, 30, 15, No Precipitation, 26, 0, Indescernable, -5, -5, Normal
187, Loshdain, Ambyrmont, 20, 30, 15, No Precipitation, 36, 0, Indescernable, -5, -5, Normal
188, Soladain, Ambyrmont, 21, 30, 15, No Precipitation, 28, 0, Indescernable, -5, -5, Normal
189, Lunadain, Ambyrmont, 22, 30, 15, No Precipitation, 32, 0, Indescernable, -5, -5, Normal
190, Gromdain, Ambyrmont, 23, 30, 15, No Precipitation, 34, 0, Indescernable, -5, -5, Normal
191, Tserdain, Ambyrmont, 24, 18, 10, No Precipitation, 38, 15, Prevailing Direction, -35, -45, Normal
192, Moldain, Ambyrmont, 25, 25, 10, Trace Snow (1/2 inch), 30, 5, Prevailing Direction, -5, -5, Normal
193, Nytdain, Ambyrmont, 26, 30, 15, No Precipitation, 33, 0, Indescernable, -5, -5, Normal
194, Loshdain, Ambyrmont, 27, 10, 0, No Precipitation, 31, 15, From Arctic, -30, -45, Normal
195, Soladain, Ambyrmont, 28, 0, -10, No Precipitation, 25, 25, Prevailing Direction, -40, -65, Normal
196, Lunadain, Sviftmont, 1, 0, -10, No Precipitation, 39, 25, Prevailing Direction, -40, -65, Normal
197, Gromdain, Sviftmont, 2, -5, -20, No Precipitation, 33, 40, Prevailing Direction, -60, -75, Normal
198, Tserdain, Sviftmont, 3, -15, -30, No Precipitation, 40, 45, Prevailing Direction, -65, -75, Normal
199, Moldain, Sviftmont, 4, 0, -10, No Precipitation, 32, 35, From Tropics, -50, -75, Normal
200, Nytdain, Sviftmont, 5, 0, -10, No Precipitation, 38, 35, Prevailing Direction, -50, -75, Normal
201, Loshdain, Sviftmont, 6, -5, -20, No Precipitation, 21, 45, Prevailing Direction, -60, -75, Normal
202, Soladain, Sviftmont, 7, -15, -30, No Precipitation, 37, 45, Prevailing Direction, -65, -75, Normal
203, Lunadain, Sviftmont, 8, 0, -10, No Precipitation, 40, 30, Prevailing Direction, -45, -70, Normal
204, Gromdain, Sviftmont, 9, 18, 10, No Precipitation, 30, 15, From Tropics, -35, -45, Normal
205, Tserdain, Sviftmont, 10, 25, 10, Trace Snow (1/2 inch), 26, 5, Prevailing Direction, -5, -5, Normal
206, Moldain, Sviftmont, 11, 18, 10, No Precipitation, 23, 20, Prevailing Direction, -30, -55, Normal
207, Nytdain, Sviftmont, 12, 30, 15, No Precipitation, 31, 10, From Tropics, -15, -30, Normal
208, Loshdain, Sviftmont, 13, 25, 10, Trace Snow (1/2 inch), 24, 20, Prevailing Direction, -30, -55, Normal
209, Soladain, Sviftmont, 14, 0, -10, No Precipitation, 36, 0, Indescernable, -5, -5, Normal
210, Lunadain, Sviftmont, 15, -5, -20, No Precipitation, 28, 15, Prevailing Direction, -35, -45, Normal
211, Gromdain, Sviftmont, 16, 0, -10, No Precipitation, 29, 5, Prevailing Direction, -5, -5, Normal
212, Tserdain, Sviftmont, 17, -5, -20, No Precipitation, 35, 20, Prevailing Direction, -40, -55, Normal
213, Moldain, Sviftmont, 18, -15, -30, No Precipitation, 30, 30, Prevailing Direction, -60, -70, Normal
214, Nytdain, Sviftmont, 19, 10, 0, No Precipitation, 22, 15, From Tropics, -30, -45, Normal
215, Loshdain, Sviftmont, 20, 10, 0, No Precipitation, 31, 15, Prevailing Direction, -30, -45, Normal
216, Soladain, Sviftmont, 21, -5, -20, Trace Snow (1/2 inch), 25, 25, From Arctic, -45, -65, Normal
217, Lunadain, Sviftmont, 22, 10, 0, No Precipitation, 30, 10, From Tropics, -20, -30, Normal
218, Gromdain, Sviftmont, 23, 0, -10, Trace Snow (1/2 inch), 40, 20, Prevailing Direction, -35, -55, Normal
219, Tserdain, Sviftmont, 24, 10, 0, No Precipitation, 25, 5, Prevailing Direction, -5, -5, Normal
220, Moldain, Sviftmont, 25, 18, 10, No Precipitation, 25, 0, Indescernable, -5, -5, Normal
221, Nytdain, Sviftmont, 26, 25, 10, No Precipitation, 39, 0, Indescernable, -5, -5, Normal
222, Loshdain, Sviftmont, 27, 30, 15, No Precipitation, 40, 0, Indescernable, -5, -5, Normal
223, Soladain, Sviftmont, 28, 30, 15, No Precipitation, 32, 0, Indescernable, -5, -5, Normal
224, Lunadain, Eirmont, 1, 10, 0, No Precipitation, 40, 0, Indescernable, -5, -5, Normal
225, Gromdain, Eirmont, 2, 0, -10, No Precipitation, 31, 0, Indescernable, -5, -5, Normal
226, Tserdain, Eirmont, 3, 10, 0, No Precipitation, 26, 0, Indescernable, -5, -5, Normal
227, Moldain, Eirmont, 4, -5, -20, No Precipitation, 38, 10, From Arctic, -20, -30, Normal
228, Nytdain, Eirmont, 5, 10, 0, No Precipitation, 32, 0, Indescernable, -5, -5, Normal
229, Loshdain, Eirmont, 6, 10, 0, No Precipitation, 33, 0, Indescernable, -5, -5, Normal
230, Soladain, Eirmont, 7, 10, 0, No Precipitation, 34, 0, Indescernable, -5, -5, Normal
231, Lunadain, Eirmont, 8, 0, -10, No Precipitation, 29, 10, Prevailing Direction, -20, -30, Normal
232, Gromdain, Eirmont, 9, -5, -20, No Precipitation, 25, 25, Prevailing Direction, -45, -65, Normal
233, Tserdain, Eirmont, 10, -15, -30, Trace Snow (1/2 inch), 36, 35, Prevailing Direction, -65, -75, Normal
234, Moldain, Eirmont, 11, -20, -40, No Precipitation, 28, 45, Prevailing Direction, -70, -75, Normal
235, Nytdain, Eirmont, 12, -5, -20, No Precipitation, 23, 30, Prevailing Direction, -50, -70, Normal
236, Loshdain, Eirmont, 13, 10, 0, No Precipitation, 31, 0, Indescernable, -5, -5, Drought
237, Soladain, Eirmont, 14, 10, 0, No Precipitation, 24, 0, Indescernable, -5, -5, Drought
238, Lunadain, Eirmont, 15, 10, 0, No Precipitation, 31, 0, Indescernable, -5, -5, Drought
239, Gromdain, Eirmont, 16, 10, 0, No Precipitation, 37, 0, Indescernable, -5, -5, Drought
240, Tserdain, Eirmont, 17, -5, -20, No Precipitation, 40, 15, Prevailing Direction, -35, -45, Drought
241, Moldain, Eirmont, 18, 0, -10, No Precipitation, 32, 5, Prevailing Direction, -5, -5, Drought
242, Nytdain, Eirmont, 19, -5, -20, No Precipitation, 25, 20, Prevailing Direction, -40, -55, Drought
243, Loshdain, Eirmont, 20, -5, -20, No Precipitation, 26, 20, Prevailing Direction, -40, -55, Drought
244, Soladain, Eirmont, 21, -5, -20, No Precipitation, 25, 20, Prevailing Direction, -40, -55, Drought
245, Lunadain, Eirmont, 22, 10, 0, No Precipitation, 29, 0, Indescernable, -5, -5, Drought
246, Gromdain, Eirmont, 23, 10, 0, No Precipitation, 28, 0, Indescernable, -5, -5, Drought
247, Tserdain, Eirmont, 24, 10, 0, No Precipitation, 30, 0, Indescernable, -5, -5, Drought
248, Moldain, Eirmont, 25, -15, -30, No Precipitation, 37, 55, Prevailing, -65, -75, Gale
249, Nytdain, Eirmont, 26, -5, -20, Trace Snow (1/2 inch), 32, 45, Prevailing Direction, -60, -75, Normal
250, Loshdain, Eirmont, 27, -20, -40, No Precipitation, 22, 45, From Arctic, -70, -75, Normal
251, Soladain, Eirmont, 28, -5, -20, No Precipitation, 24, 30, Prevailing Direction, -50, -70, Normal
252, Lunadain, Kaldmont, 1, 0, -10, No Precipitation, 27, 15, Prevailing Direction, -35, -45, Normal
253, Gromdain, Kaldmont, 2, -5, -20, Trace Snow (1/2 inch), 38, 25, Prevailing Direction, -45, -65, Normal
